Data Figure 2.13b and 2.14b (3/3): Data series on personal wealth (middle 40% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixDistribution.xlsx sheet K1h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI;Core Social-Democratic Europe (DE-DK-FR-GB-NL-NO-SE);Core Western Europe (DE-FR-GB);Core Nordic Europe (DK-NL-NO-SE);World (population-weighted);Europe (Pop. weighted);North America/ Oceania (pop.weighted);Latin America (pop.weighted);Middle East/North Africa (pop.weighted);Subsaharan Africa (pop.weighted);Russia/ Central Asia (pop.weighted);East Asia (pop.weighted);South & South-East Asia (pop.weighted);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2029;25%;38%;33%;27%;26%;28%;28%;28%;29%;40%;46%;37%;38%;39%;42%;45%;44%;44%;37%;37%;33%;30%;40%;39%;24%;34%;26%;27%;27%;26%;28%;35%;33%;33%;33%;34%;34%;31%;19%;28%;34%;35%;32%;33%;32%;34%;29%;32%;19%;27%;24%;34%;28%;36%;34%;37%;18%;35%;27%;35%;35%;35%;34%;31%;35%;23%;42%;39%;45%;30%;39%;33%;27%;28%;29%;30%;29%;30%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2030;26%;39%;34%;28%;26%;28%;28%;29%;29%;40%;47%;38%;38%;39%;42%;45%;45%;45%;38%;38%;34%;31%;40%;40%;24%;35%;26%;27%;28%;26%;29%;35%;33%;33%;33%;34%;34%;31%;19%;27%;33%;35%;32%;33%;32%;34%;29%;32%;19%;27%;25%;34%;29%;36%;34%;38%;18%;35%;27%;34%;35%;35%;34%;31%;36%;24%;43%;39%;45%;30%;39%;34%;28%;28%;29%;30%;29%;30%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2031;26%;39%;35%;28%;27%;29%;29%;29%;29%;41%;47%;39%;39%;39%;43%;45%;45%;45%;38%;38%;35%;32%;41%;40%;24%;35%;27%;28%;28%;26%;29%;36%;33%;33%;33%;34%;35%;31%;20%;28%;33%;35%;32%;33%;32%;34%;29%;32%;20%;27%;26%;35%;29%;37%;35%;38%;18%;35%;28%;34%;35%;35%;34%;31%;36%;24%;43%;40%;46%;31%;40%;35%;28%;29%;30%;31%;30%;30%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2032;27%;40%;36%;28%;27%;29%;30%;30%;30%;41%;47%;39%;40%;40%;43%;45%;45%;46%;39%;39%;36%;33%;41%;41%;25%;35%;27%;28%;29%;27%;29%;36%;33%;33%;33%;34%;35%;31%;20%;28%;34%;35%;32%;33%;32%;34%;29%;32%;21%;27%;27%;35%;30%;37%;36%;39%;19%;35%;28%;34%;35%;35%;35%;32%;36%;25%;43%;40%;46%;31%;40%;36%;28%;29%;30%;31%;30%;30%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2033;28%;41%;37%;29%;28%;30%;31%;30%;30%;42%;48%;40%;40%;40%;44%;45%;46%;46%;39%;39%;37%;34%;42%;41%;25%;35%;27%;28%;29%;27%;30%;37%;33%;33%;33%;34%;36%;32%;21%;28%;34%;35%;32%;33%;32%;35%;29%;32%;22%;28%;28%;35%;30%;37%;36%;40%;19%;36%;28%;34%;35%;35%;35%;32%;36%;25%;44%;41%;46%;31%;41%;36%;29%;29%;30%;32%;31%;30%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2034;28%;41%;38%;29%;28%;30%;31%;31%;30%;42%;48%;40%;41%;40%;44%;46%;46%;46%;40%;40%;38%;35%;43%;42%;26%;36%;27%;29%;30%;28%;30%;37%;33%;33%;33%;34%;36%;32%;21%;28%;34%;36%;32%;34%;33%;35%;29%;32%;22%;28%;29%;36%;31%;38%;37%;41%;20%;36%;28%;35%;36%;35%;35%;32%;36%;26%;44%;41%;46%;32%;41%;37%;29%;30%;31%;32%;32%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2035;29%;42%;38%;30%;29%;31%;32%;32%;30%;43%;48%;41%;42%;41%;44%;46%;46%;47%;41%;40%;38%;36%;43%;42%;26%;36%;28%;29%;30%;28%;31%;38%;34%;33%;33%;34%;37%;33%;22%;29%;35%;36%;33%;34%;33%;35%;30%;33%;23%;29%;29%;36%;32%;38%;38%;42%;21%;36%;28%;35%;36%;35%;35%;33%;37%;27%;45%;42%;47%;32%;42%;38%;30%;30%;31%;33%;32%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2036;30%;42%;39%;30%;29%;32%;33%;32%;31%;43%;48%;41%;42%;41%;45%;46%;47%;47%;41%;40%;39%;36%;44%;43%;27%;36%;28%;30%;31%;29%;31%;38%;34%;34%;33%;35%;37%;33%;23%;30%;35%;36%;33%;35%;34%;36%;30%;33%;24%;29%;30%;36%;32%;39%;38%;42%;21%;36%;29%;35%;36%;36%;36%;33%;37%;28%;45%;42%;47%;33%;42%;39%;30%;31%;32%;34%;33%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2037;31%;43%;40%;31%;30%;32%;33%;33%;31%;44%;49%;41%;43%;41%;45%;46%;47%;47%;42%;41%;40%;37%;44%;43%;27%;37%;29%;30%;31%;29%;32%;39%;34%;34%;34%;35%;38%;34%;24%;30%;36%;37%;34%;35%;34%;36%;31%;34%;25%;30%;31%;37%;33%;39%;39%;43%;22%;37%;29%;36%;37%;36%;36%;34%;37%;28%;45%;43%;47%;33%;43%;40%;31%;31%;32%;34%;33%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2038;31%;43%;41%;31%;30%;33%;34%;33%;32%;44%;49%;42%;43%;42%;45%;47%;47%;48%;42%;41%;41%;38%;45%;44%;28%;37%;29%;31%;32%;30%;32%;39%;35%;34%;34%;35%;38%;34%;25%;31%;36%;37%;34%;36%;35%;37%;32%;35%;26%;31%;32%;37%;33%;40%;40%;44%;23%;37%;30%;36%;37%;37%;37%;34%;38%;29%;46%;43%;48%;34%;43%;40%;31%;32%;33%;35%;34%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2039;32%;43%;41%;32%;31%;34%;35%;34%;32%;45%;49%;42%;43%;42%;46%;47%;47%;48%;43%;42%;41%;38%;45%;44%;28%;38%;30%;31%;33%;30%;33%;40%;35%;35%;34%;36%;39%;34%;26%;32%;37%;38%;35%;36%;35%;37%;32%;35%;27%;32%;32%;38%;34%;40%;40%;45%;24%;38%;30%;37%;37%;37%;37%;35%;38%;30%;46%;43%;48%;34%;43%;41%;32%;32%;34%;35%;34%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2040;33%;44%;42%;32%;32%;35%;35%;34%;33%;45%;49%;43%;44%;42%;46%;47%;48%;48%;43%;42%;42%;39%;46%;44%;29%;38%;30%;32%;33%;31%;34%;41%;35%;35%;35%;36%;39%;35%;26%;33%;37%;38%;35%;37%;36%;38%;33%;36%;28%;33%;33%;38%;34%;41%;41%;45%;25%;38%;31%;37%;38%;37%;37%;36%;39%;31%;46%;44%;48%;35%;44%;42%;32%;33%;34%;36%;35%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2041;33%;44%;43%;33%;32%;36%;36%;35%;33%;45%;49%;43%;44%;43%;46%;47%;48%;48%;44%;42%;43%;40%;46%;45%;29%;39%;31%;33%;34%;32%;34%;41%;36%;36%;35%;36%;40%;35%;27%;34%;38%;39%;36%;37%;37%;38%;34%;37%;29%;34%;34%;39%;34%;41%;41%;46%;25%;38%;31%;38%;38%;38%;38%;36%;39%;32%;47%;44%;48%;35%;44%;42%;33%;33%;35%;36%;35%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2042;34%;45%;43%;34%;33%;36%;37%;35%;34%;46%;50%;43%;45%;43%;47%;48%;48%;49%;44%;43%;43%;40%;46%;45%;30%;39%;31%;33%;34%;32%;35%;42%;36%;36%;36%;36%;40%;36%;28%;34%;38%;39%;37%;38%;37%;39%;35%;37%;30%;34%;35%;39%;35%;41%;42%;47%;26%;39%;32%;38%;39%;38%;38%;37%;39%;33%;47%;44%;48%;36%;45%;43%;33%;34%;36%;37%;36%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2043;35%;45%;44%;34%;33%;37%;37%;36%;34%;46%;50%;44%;45%;43%;47%;48%;48%;49%;44%;43%;44%;41%;47%;45%;31%;39%;32%;34%;35%;33%;35%;42%;37%;36%;36%;37%;41%;36%;29%;35%;39%;40%;37%;38%;38%;39%;35%;38%;31%;35%;35%;39%;35%;42%;42%;47%;27%;39%;32%;39%;39%;39%;39%;37%;40%;33%;47%;45%;49%;36%;45%;43%;34%;34%;37%;37%;36%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2044;35%;45%;44%;35%;34%;37%;38%;36%;35%;46%;50%;44%;45%;43%;47%;48%;48%;49%;45%;43%;44%;41%;47%;46%;31%;40%;32%;34%;35%;33%;36%;42%;37%;37%;37%;37%;41%;37%;30%;36%;39%;40%;38%;39%;38%;40%;36%;38%;32%;36%;36%;40%;36%;42%;42%;48%;28%;39%;33%;39%;39%;39%;39%;38%;40%;34%;47%;45%;49%;37%;45%;44%;34%;35%;37%;38%;36%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2045;36%;45%;45%;35%;35%;38%;38%;36%;35%;47%;50%;44%;45%;44%;47%;48%;49%;49%;45%;44%;45%;42%;47%;46%;32%;40%;33%;35%;36%;34%;36%;43%;37%;37%;37%;37%;41%;37%;31%;37%;39%;40%;38%;39%;39%;40%;36%;39%;32%;36%;36%;40%;36%;42%;43%;48%;28%;40%;33%;40%;40%;39%;39%;38%;40%;35%;47%;45%;49%;37%;45%;44%;35%;35%;38%;38%;37%;36%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2046;36%;46%;45%;36%;35%;39%;39%;37%;36%;47%;50%;44%;46%;44%;47%;48%;49%;49%;45%;44%;45%;42%;47%;46%;32%;40%;33%;35%;36%;34%;37%;43%;38%;37%;37%;38%;42%;38%;31%;37%;40%;41%;39%;40%;39%;41%;37%;39%;33%;37%;37%;40%;36%;43%;43%;49%;29%;40%;34%;40%;40%;40%;40%;38%;41%;35%;47%;45%;49%;38%;45%;44%;35%;36%;38%;39%;37%;36%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2047;37%;46%;45%;36%;36%;39%;39%;37%;36%;47%;50%;45%;46%;44%;48%;48%;49%;49%;46%;44%;45%;42%;48%;46%;33%;41%;33%;36%;36%;35%;37%;44%;38%;38%;38%;38%;42%;38%;32%;38%;40%;41%;39%;40%;40%;41%;38%;40%;34%;38%;37%;41%;37%;43%;43%;49%;29%;40%;34%;40%;40%;40%;40%;39%;41%;36%;48%;46%;49%;38%;46%;45%;36%;36%;39%;39%;37%;37%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2048;37%;46%;46%;36%;36%;40%;39%;37%;37%;47%;50%;45%;46%;44%;48%;48%;49%;49%;46%;44%;46%;43%;48%;46%;33%;41%;34%;36%;37%;35%;38%;44%;38%;38%;38%;38%;42%;38%;33%;38%;40%;41%;39%;40%;40%;41%;38%;40%;35%;38%;38%;41%;37%;43%;44%;50%;30%;41%;35%;41%;41%;40%;40%;39%;41%;37%;48%;46%;49%;38%;46%;45%;36%;37%;39%;39%;38%;37%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2049;38%;46%;46%;37%;36%;40%;40%;38%;37%;47%;50%;45%;46%;44%;48%;48%;49%;49%;46%;44%;46%;43%;48%;47%;34%;41%;34%;36%;37%;36%;38%;44%;39%;38%;38%;39%;43%;39%;33%;39%;41%;42%;40%;41%;40%;41%;39%;41%;35%;39%;38%;41%;37%;43%;44%;50%;31%;41%;35%;41%;41%;41%;41%;40%;41%;37%;48%;46%;49%;39%;46%;45%;37%;37%;40%;40%;38%;38%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2050;38%;46%;46%;37%;37%;40%;40%;38%;38%;48%;50%;45%;46%;44%;48%;48%;49%;49%;46%;44%;46%;43%;48%;47%;34%;41%;35%;37%;37%;36%;39%;45%;39%;39%;39%;39%;43%;39%;34%;39%;41%;42%;40%;41%;41%;42%;39%;41%;36%;39%;38%;41%;37%;44%;44%;50%;31%;41%;36%;41%;41%;41%;41%;40%;42%;38%;48%;46%;49%;39%;46%;45%;37%;38%;40%;40%;38%;38%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2051;39%;46%;46%;38%;37%;41%;40%;38%;38%;48%;50%;45%;46%;44%;48%;48%;49%;49%;46%;45%;46%;43%;48%;47%;34%;42%;35%;37%;38%;37%;39%;45%;39%;39%;39%;39%;43%;39%;35%;40%;41%;42%;40%;41%;41%;42%;39%;41%;36%;39%;39%;42%;38%;44%;44%;51%;32%;41%;36%;42%;41%;41%;41%;40%;42%;38%;48%;46%;49%;40%;46%;46%;37%;38%;40%;40%;38%;38%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2052;39%;46%;46%;38%;38%;41%;41%;38%;38%;48%;50%;45%;46%;44%;48%;48%;49%;49%;46%;45%;46%;43%;48%;47%;35%;42%;36%;37%;38%;37%;39%;45%;39%;39%;39%;39%;43%;39%;35%;40%;42%;42%;41%;42%;41%;42%;40%;41%;37%;40%;39%;42%;38%;44%;45%;51%;32%;42%;37%;42%;42%;41%;41%;40%;42%;38%;48%;46%;49%;40%;46%;46%;38%;38%;41%;41%;38%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2053;40%;46%;46%;38%;38%;41%;41%;39%;39%;48%;50%;45%;46%;44%;48%;48%;49%;49%;46%;45%;46%;44%;48%;47%;35%;42%;36%;38%;38%;37%;39%;45%;40%;39%;40%;39%;44%;40%;36%;40%;42%;42%;41%;42%;41%;42%;40%;42%;37%;40%;39%;42%;38%;44%;45%;51%;33%;42%;37%;42%;42%;42%;42%;41%;42%;39%;48%;46%;49%;40%;46%;46%;38%;39%;41%;41%;39%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2054;40%;46%;47%;38%;38%;41%;41%;39%;39%;48%;50%;46%;46%;45%;48%;48%;49%;49%;46%;45%;47%;44%;48%;47%;36%;42%;36%;38%;39%;38%;40%;45%;40%;40%;40%;40%;44%;40%;36%;40%;42%;43%;41%;42%;42%;42%;40%;42%;38%;40%;40%;42%;38%;44%;45%;51%;33%;42%;37%;42%;42%;42%;42%;41%;42%;39%;48%;46%;49%;40%;46%;46%;38%;39%;41%;41%;39%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;40%;46%;47%;39%;39%;42%;41%;39%;39%;48%;50%;46%;46%;45%;48%;48%;50%;49%;46%;45%;47%;44%;48%;47%;36%;42%;37%;38%;39%;38%;40%;46%;40%;40%;40%;40%;44%;40%;36%;41%;42%;43%;41%;42%;42%;43%;40%;42%;38%;41%;40%;42%;38%;44%;45%;52%;34%;42%;38%;42%;42%;42%;42%;41%;42%;39%;48%;46%;49%;40%;46%;46%;39%;39%;41%;41%;39%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2056;40%;46%;47%;39%;39%;42%;41%;39%;39%;48%;50%;46%;46%;45%;48%;48%;50%;49%;46%;45%;47%;44%;48%;47%;36%;42%;37%;39%;39%;38%;40%;46%;40%;40%;40%;40%;44%;40%;37%;41%;42%;43%;41%;42%;42%;43%;41%;42%;38%;41%;40%;42%;39%;44%;45%;52%;34%;42%;38%;42%;42%;42%;42%;41%;43%;40%;48%;46%;49%;41%;46%;46%;39%;39%;41%;41%;39%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;41%;46%;47%;39%;39%;42%;42%;39%;40%;48%;50%;46%;46%;45%;48%;48%;50%;49%;47%;45%;47%;44%;48%;47%;37%;42%;37%;39%;39%;39%;40%;46%;40%;40%;40%;40%;44%;40%;37%;41%;42%;43%;42%;42%;42%;43%;41%;42%;39%;41%;40%;42%;39%;44%;45%;52%;35%;42%;38%;43%;42%;42%;42%;41%;43%;40%;48%;46%;49%;41%;46%;46%;39%;40%;42%;42%;39%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;41%;47%;47%;39%;39%;42%;42%;40%;40%;48%;50%;46%;46%;45%;48%;48%;50%;49%;47%;45%;47%;44%;48%;47%;37%;43%;37%;39%;40%;39%;41%;46%;41%;40%;41%;40%;44%;41%;37%;41%;42%;43%;42%;42%;42%;43%;41%;42%;39%;41%;41%;43%;39%;44%;45%;52%;35%;43%;38%;43%;43%;42%;42%;42%;43%;40%;48%;46%;49%;41%;46%;46%;39%;40%;42%;42%;40%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;41%;47%;47%;40%;40%;42%;42%;40%;40%;48%;49%;46%;46%;45%;48%;48%;50%;49%;47%;45%;47%;44%;48%;47%;37%;43%;38%;39%;40%;39%;41%;46%;41%;41%;41%;40%;44%;41%;38%;41%;43%;43%;42%;42%;42%;43%;41%;42%;39%;41%;41%;43%;39%;44%;45%;52%;35%;43%;39%;43%;43%;43%;42%;42%;43%;40%;48%;46%;49%;41%;46%;46%;40%;40%;42%;42%;40%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;41%;47%;47%;40%;40%;42%;42%;40%;40%;48%;49%;46%;46%;45%;48%;48%;50%;49%;47%;45%;47%;44%;48%;47%;38%;43%;38%;39%;40%;39%;41%;46%;41%;41%;41%;41%;44%;41%;38%;41%;43%;43%;42%;43%;42%;43%;41%;43%;39%;41%;41%;43%;39%;44%;45%;52%;36%;43%;39%;43%;43%;43%;43%;42%;43%;41%;48%;46%;49%;41%;46%;46%;40%;40%;42%;42%;40%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2061;41%;47%;47%;40%;40%;42%;42%;40%;40%;48%;49%;46%;46%;45%;48%;48%;49%;49%;47%;45%;47%;44%;48%;47%;38%;43%;38%;40%;40%;40%;41%;46%;41%;41%;41%;41%;44%;41%;38%;42%;43%;43%;42%;43%;42%;43%;41%;43%;39%;42%;41%;43%;39%;44%;45%;52%;36%;43%;39%;43%;43%;43%;43%;42%;43%;41%;48%;46%;49%;41%;46%;46%;40%;40%;42%;42%;40%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2062;42%;47%;47%;40%;40%;42%;42%;40%;41%;48%;49%;46%;46%;45%;48%;48%;49%;48%;47%;45%;47%;44%;48%;47%;38%;43%;38%;40%;40%;40%;41%;46%;41%;41%;41%;41%;44%;41%;39%;42%;43%;43%;42%;43%;43%;43%;41%;43%;40%;42%;41%;43%;40%;44%;45%;52%;36%;43%;39%;43%;43%;43%;43%;42%;43%;41%;48%;46%;49%;42%;46%;46%;40%;41%;42%;42%;40%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2063;42%;46%;47%;40%;40%;42%;42%;40%;41%;48%;49%;46%;46%;45%;48%;48%;49%;48%;47%;45%;47%;44%;48%;47%;39%;43%;38%;40%;41%;40%;41%;46%;41%;41%;41%;41%;44%;41%;39%;42%;43%;43%;42%;43%;43%;43%;42%;43%;40%;42%;41%;43%;40%;44%;46%;53%;37%;43%;39%;43%;43%;43%;43%;42%;43%;41%;48%;46%;49%;42%;46%;46%;40%;41%;42%;42%;40%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064;42%;46%;47%;40%;41%;43%;43%;41%;41%;48%;49%;46%;46%;45%;48%;48%;49%;48%;46%;45%;47%;44%;48%;47%;39%;43%;39%;40%;41%;40%;41%;46%;41%;41%;41%;41%;44%;41%;39%;42%;43%;43%;42%;43%;43%;43%;42%;43%;40%;42%;41%;43%;40%;44%;46%;53%;37%;43%;39%;43%;43%;43%;43%;42%;43%;41%;48%;46%;49%;42%;46%;46%;40%;41%;42%;42%;40%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065;42%;46%;47%;41%;41%;43%;43%;41%;41%;48%;49%;46%;46%;45%;48%;48%;49%;48%;46%;45%;47%;45%;48%;47%;39%;43%;39%;40%;41%;40%;42%;46%;42%;42%;42%;41%;45%;41%;39%;42%;43%;43%;42%;43%;43%;43%;42%;43%;40%;42%;42%;43%;40%;44%;46%;53%;37%;43%;40%;43%;43%;43%;43%;42%;43%;41%;48%;46%;49%;42%;46%;46%;41%;41%;42%;43%;41%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2066;42%;46%;47%;41%;41%;43%;43%;41%;41%;48%;49%;46%;46%;45%;48%;48%;49%;48%;46%;45%;47%;45%;48%;47%;39%;43%;39%;40%;41%;40%;42%;46%;42%;42%;42%;41%;45%;42%;39%;42%;43%;44%;42%;43%;43%;43%;42%;43%;40%;42%;42%;43%;40%;44%;46%;53%;37%;43%;40%;43%;43%;43%;43%;42%;43%;42%;48%;46%;49%;42%;46%;46%;41%;41%;43%;43%;41%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2067;42%;46%;47%;41%;41%;43%;43%;41%;41%;48%;49%;46%;46%;45%;48%;48%;49%;48%;46%;45%;47%;45%;48%;47%;40%;43%;39%;40%;41%;41%;42%;46%;42%;42%;42%;41%;45%;42%;40%;42%;43%;44%;43%;43%;43%;43%;42%;43%;40%;42%;42%;43%;40%;44%;46%;53%;38%;43%;40%;43%;43%;43%;43%;43%;43%;42%;48%;46%;48%;42%;46%;46%;41%;41%;43%;43%;41%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2068;42%;46%;47%;41%;41%;43%;43%;41%;41%;48%;49%;46%;46%;45%;48%;48%;49%;48%;46%;45%;47%;45%;48%;47%;40%;43%;39%;41%;41%;41%;42%;46%;42%;42%;42%;42%;45%;42%;40%;42%;43%;44%;43%;43%;43%;44%;42%;43%;41%;42%;42%;43%;40%;44%;46%;53%;38%;43%;40%;44%;43%;43%;43%;43%;44%;42%;48%;46%;48%;42%;46%;46%;41%;41%;43%;43%;41%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2069;42%;46%;47%;41%;41%;43%;43%;41%;41%;48%;49%;46%;46%;45%;47%;48%;49%;48%;46%;45%;47%;45%;48%;47%;40%;44%;40%;41%;41%;41%;42%;46%;42%;42%;42%;42%;45%;42%;40%;42%;43%;44%;43%;43%;43%;44%;42%;43%;41%;42%;42%;44%;41%;44%;46%;53%;38%;43%;40%;44%;43%;43%;43%;43%;44%;42%;47%;46%;48%;42%;46%;46%;41%;42%;43%;43%;41%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2070;42%;46%;47%;41%;41%;43%;43%;41%;41%;48%;49%;46%;46%;45%;47%;47%;49%;48%;46%;45%;47%;45%;48%;47%;40%;44%;40%;41%;42%;41%;42%;46%;42%;42%;42%;42%;45%;42%;40%;42%;43%;44%;43%;43%;43%;44%;42%;43%;41%;42%;42%;44%;41%;44%;46%;53%;38%;43%;40%;44%;43%;43%;43%;43%;44%;42%;47%;46%;48%;42%;46%;46%;41%;42%;43%;43%;41%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2071;43%;46%;47%;41%;42%;43%;43%;41%;42%;48%;49%;46%;46%;45%;47%;47%;49%;48%;46%;45%;47%;45%;48%;47%;40%;44%;40%;41%;42%;41%;42%;46%;42%;42%;42%;42%;45%;42%;40%;42%;43%;44%;43%;43%;43%;44%;42%;43%;41%;42%;42%;44%;41%;44%;46%;53%;39%;43%;40%;44%;44%;43%;43%;43%;44%;42%;47%;46%;48%;42%;46%;46%;41%;42%;43%;43%;41%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2072;43%;46%;47%;42%;42%;43%;43%;42%;42%;48%;49%;46%;46%;45%;47%;47%;49%;48%;46%;45%;47%;45%;48%;47%;41%;44%;40%;41%;42%;41%;42%;46%;42%;42%;42%;42%;45%;42%;41%;43%;43%;44%;43%;43%;43%;44%;42%;43%;41%;43%;42%;44%;41%;44%;46%;53%;39%;44%;40%;44%;44%;43%;44%;43%;44%;42%;47%;46%;48%;43%;46%;46%;41%;42%;43%;43%;41%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
