Data Figure 2.13b and 2.14b (2/3): Data series on personal wealth (bottom 50% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixDistribution.xlsx sheet K1b;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI;Core Social-Democratic Europe (DE-DK-FR-GB-NL-NO-SE);Core Western Europe (DE-FR-GB);Core Nordic Europe (DK-NL-NO-SE);World (population-weighted);Europe (Pop. weighted);North America/ Oceania (pop.weighted);Latin America (pop.weighted);Middle East/North Africa (pop.weighted);Subsaharan Africa (pop.weighted);Russia/ Central Asia (pop.weighted);East Asia (pop.weighted);South & South-East Asia (pop.weighted);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1883;3%;2%;3%;2%;3%;1%;6%;11%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;3%;3%;3%;12%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;3%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1884;3%;2%;3%;2%;2%;1%;6%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;3%;3%;3%;12%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;3%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1885;3%;2%;3%;2%;2%;2%;6%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;3%;3%;3%;12%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;3%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1886;3%;2%;3%;2%;2%;1%;6%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;3%;3%;3%;12%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;3%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1887;3%;2%;3%;2%;2%;1%;6%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;3%;3%;3%;12%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;3%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1888;3%;2%;3%;2%;2%;1%;6%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;3%;3%;3%;12%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;3%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1889;3%;2%;3%;2%;2%;1%;6%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;3%;3%;3%;12%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;3%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1890;3%;1%;3%;2%;2%;1%;6%;10%;8%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;3%;3%;3%;12%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;3%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1891;3%;1%;3%;2%;2%;1%;6%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;3%;3%;3%;12%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;3%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1892;3%;1%;3%;2%;2%;1%;6%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;2%;3%;3%;12%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;3%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1893;3%;1%;3%;2%;2%;1%;6%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;2%;3%;3%;12%;3%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;3%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1894;3%;1%;3%;2%;2%;1%;5%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;2%;3%;3%;12%;3%;3%;3%;3%;1%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;3%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1895;3%;1%;3%;2%;2%;1%;5%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;2%;3%;3%;12%;3%;3%;3%;3%;1%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;2%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1896;3%;1%;3%;2%;2%;1%;5%;10%;7%;1%;3%;2%;2%;1%;14%;1%;-0%;4%;2%;3%;3%;12%;3%;3%;3%;3%;1%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;2%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1897;3%;2%;3%;2%;2%;1%;5%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;2%;3%;3%;12%;3%;3%;3%;3%;1%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;2%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1898;3%;1%;3%;2%;2%;1%;5%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;2%;3%;2%;12%;3%;3%;3%;3%;1%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;2%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;2%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1899;3%;2%;3%;2%;2%;1%;5%;10%;7%;0%;3%;2%;2%;1%;14%;1%;-0%;4%;2%;3%;2%;12%;3%;3%;3%;3%;1%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;2%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;2%;1%;2%;7%;3%;3%;3%;2%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1900;3%;2%;3%;2%;2%;1%;5%;10%;7%;1%;3%;2%;2%;1%;13%;1%;-0%;4%;2%;3%;2%;11%;3%;3%;3%;3%;1%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;2%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;2%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1901;3%;2%;3%;2%;2%;1%;5%;10%;7%;1%;3%;2%;2%;2%;13%;1%;-0%;4%;2%;3%;2%;11%;3%;3%;3%;3%;1%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;2%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;2%;3%;11%;5%;3%;3%;3%;3%;3%;3%;2%;1%;2%;7%;3%;3%;3%;2%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1902;3%;2%;3%;2%;2%;1%;5%;10%;7%;1%;3%;2%;2%;1%;14%;1%;-0%;4%;2%;3%;2%;11%;3%;3%;3%;3%;1%;3%;3%;3%;3%;3%;3%;2%;3%;3%;3%;2%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;2%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;2%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1903;3%;2%;3%;2%;2%;1%;5%;9%;7%;1%;3%;2%;2%;1%;14%;1%;-0%;4%;2%;3%;2%;11%;3%;3%;3%;3%;1%;3%;3%;3%;3%;3%;2%;2%;3%;3%;3%;2%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;2%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;2%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1904;3%;1%;2%;2%;2%;1%;5%;9%;7%;1%;3%;2%;2%;1%;12%;1%;-0%;4%;3%;3%;2%;11%;3%;3%;3%;3%;1%;3%;3%;3%;3%;3%;2%;2%;3%;3%;3%;2%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-3%;1%;8%;3%;13%;1%;-2%;3%;2%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;7%;3%;3%;3%;2%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1905;3%;2%;2%;2%;2%;0%;5%;9%;7%;1%;3%;2%;2%;1%;12%;1%;-0%;4%;3%;3%;2%;11%;3%;3%;3%;3%;1%;3%;3%;3%;3%;3%;2%;2%;3%;3%;3%;2%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;8%;3%;12%;1%;-2%;3%;2%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;6%;3%;3%;3%;2%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1906;2%;2%;2%;2%;2%;0%;5%;9%;7%;1%;3%;2%;2%;2%;12%;1%;-0%;4%;3%;3%;2%;11%;3%;3%;3%;3%;1%;3%;3%;3%;3%;3%;2%;2%;3%;3%;3%;2%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;8%;3%;12%;1%;-2%;3%;2%;3%;11%;5%;3%;3%;3%;3%;3%;3%;2%;1%;2%;6%;3%;3%;2%;2%;2%;6%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1907;2%;2%;2%;2%;2%;0%;5%;9%;7%;1%;3%;2%;2%;1%;14%;1%;-0%;3%;3%;3%;2%;11%;3%;3%;3%;3%;1%;3%;3%;3%;3%;2%;2%;2%;2%;2%;2%;2%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;8%;3%;12%;1%;-2%;3%;2%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;6%;3%;3%;2%;2%;2%;6%;10%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1908;2%;2%;2%;2%;2%;0%;5%;8%;7%;1%;3%;3%;2%;1%;14%;1%;-0%;4%;3%;3%;2%;11%;3%;3%;3%;3%;1%;3%;3%;3%;3%;2%;2%;1%;2%;2%;2%;2%;2%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;8%;3%;12%;1%;-2%;3%;1%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;2%;6%;3%;3%;2%;2%;1%;6%;10%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1909;2%;2%;2%;2%;1%;-0%;5%;8%;7%;1%;3%;3%;2%;1%;15%;1%;-0%;3%;3%;3%;2%;11%;3%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;8%;3%;12%;1%;-2%;3%;1%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;1%;6%;3%;3%;2%;2%;1%;6%;10%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1910;2%;2%;2%;2%;1%;0%;5%;8%;7%;1%;3%;3%;2%;1%;12%;1%;-0%;1%;3%;3%;2%;11%;3%;3%;4%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;8%;3%;12%;1%;-2%;3%;1%;4%;11%;5%;4%;4%;4%;4%;4%;4%;1%;1%;1%;6%;3%;3%;2%;2%;1%;6%;10%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1911;2%;2%;2%;2%;1%;0%;6%;8%;7%;1%;3%;3%;2%;1%;14%;1%;-0%;1%;3%;3%;2%;11%;3%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;8%;3%;12%;1%;-2%;3%;1%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;1%;6%;3%;3%;2%;2%;1%;6%;10%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1912;2%;2%;2%;2%;1%;0%;6%;8%;7%;1%;3%;3%;2%;1%;12%;1%;-0%;1%;3%;3%;2%;11%;4%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;8%;4%;12%;1%;-2%;3%;2%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;1%;6%;3%;3%;2%;2%;1%;6%;10%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1913;3%;2%;2%;2%;1%;0%;6%;9%;7%;1%;3%;3%;2%;1%;12%;1%;-0%;2%;3%;3%;2%;11%;4%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;8%;4%;12%;1%;-2%;3%;2%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;1%;6%;3%;3%;2%;2%;1%;7%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1914;3%;1%;2%;2%;1%;0%;6%;9%;7%;1%;3%;3%;2%;0%;13%;1%;-0%;2%;3%;4%;2%;12%;5%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;9%;4%;12%;2%;-2%;3%;2%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;1%;7%;3%;3%;2%;2%;1%;7%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1915;3%;2%;2%;2%;1%;0%;7%;9%;7%;1%;3%;3%;2%;1%;19%;1%;-0%;2%;3%;4%;2%;12%;5%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;9%;4%;13%;2%;-2%;3%;2%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;1%;7%;4%;3%;2%;2%;1%;7%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1916;3%;2%;4%;2%;1%;0%;7%;9%;7%;2%;3%;3%;2%;1%;17%;1%;-0%;2%;3%;4%;3%;12%;6%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;9%;5%;13%;2%;-2%;3%;2%;3%;11%;5%;3%;3%;3%;3%;3%;3%;1%;1%;1%;7%;4%;4%;2%;2%;1%;7%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1917;3%;2%;4%;2%;1%;0%;7%;9%;7%;2%;3%;3%;2%;1%;16%;1%;0%;2%;3%;4%;3%;12%;6%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;9%;5%;13%;2%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;2%;2%;1%;7%;4%;4%;2%;2%;1%;8%;11%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1918;3%;3%;2%;2%;1%;0%;8%;9%;7%;3%;3%;3%;2%;2%;15%;1%;0%;2%;3%;5%;1%;12%;6%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;10%;5%;13%;3%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;2%;2%;2%;7%;4%;2%;2%;2%;1%;8%;12%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1919;3%;3%;2%;2%;1%;0%;8%;9%;7%;3%;3%;3%;2%;2%;13%;1%;0%;2%;3%;5%;2%;12%;4%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;10%;5%;13%;3%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;2%;2%;2%;7%;4%;3%;2%;2%;1%;8%;12%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1920;3%;3%;1%;2%;1%;0%;8%;10%;7%;4%;3%;3%;2%;2%;12%;1%;0%;2%;3%;5%;1%;12%;5%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;10%;6%;14%;3%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;2%;2%;2%;7%;4%;2%;2%;2%;1%;8%;12%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1921;3%;3%;2%;2%;1%;1%;8%;9%;7%;4%;3%;3%;2%;2%;12%;1%;0%;3%;3%;5%;1%;9%;4%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;3%;3%;3%;3%;3%;3%;3%;3%;3%;-4%;1%;10%;6%;14%;3%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;2%;2%;2%;7%;4%;2%;2%;2%;1%;8%;12%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1922;3%;3%;2%;2%;1%;1%;8%;9%;7%;4%;3%;3%;2%;2%;12%;1%;0%;3%;3%;5%;1%;11%;5%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-4%;1%;10%;6%;14%;3%;-2%;3%;3%;3%;11%;5%;3%;3%;3%;3%;3%;3%;2%;2%;2%;7%;4%;2%;2%;2%;1%;8%;12%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1923;3%;3%;4%;2%;1%;0%;8%;9%;7%;3%;3%;3%;2%;2%;12%;1%;1%;3%;4%;5%;3%;13%;4%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-4%;1%;10%;6%;13%;3%;-2%;3%;3%;3%;10%;5%;3%;3%;3%;3%;3%;3%;2%;3%;2%;7%;4%;4%;2%;2%;1%;8%;12%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1924;3%;3%;3%;2%;1%;0%;8%;9%;7%;3%;3%;3%;2%;2%;12%;1%;1%;3%;4%;5%;3%;13%;4%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-4%;1%;10%;6%;13%;3%;-2%;3%;3%;3%;10%;5%;3%;3%;3%;3%;3%;3%;2%;2%;2%;7%;4%;4%;2%;2%;1%;8%;12%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1925;3%;3%;3%;2%;1%;0%;8%;9%;6%;4%;4%;4%;3%;3%;12%;1%;1%;3%;4%;5%;3%;13%;4%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-4%;1%;10%;6%;13%;3%;-2%;3%;3%;3%;10%;4%;3%;3%;3%;3%;3%;3%;2%;3%;2%;7%;5%;4%;2%;2%;1%;8%;12%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
