Data Figure 1.9: Series on share of education, health, public services in labour hours 1800-2100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Planet Paper: Chanceletal2026Appendix_MacroScenarios.xlsx Sheet E2a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI
2055;23%;30%;33%;26%;29%;21%;29%;21%;21%;31%;34%;28%;31%;31%;26%;31%;37%;35%;30%;28%;33%;31%;31%;30%;24%;31%;27%;28%;20%;24%;26%;23%;34%;27%;24%;23%;35%;28%;31%;19%;20%;20%;21%;19%;21%;20%;21%;23%;27%;21%;28%;29%;20%;30%;28%;24%;24%;21%;21%;23%;20%;22%;23%;22%;21%;23%
2056;23%;30%;33%;26%;29%;21%;29%;22%;22%;31%;34%;28%;32%;31%;26%;31%;38%;35%;30%;28%;34%;31%;31%;30%;24%;31%;27%;29%;20%;24%;26%;23%;34%;27%;24%;23%;36%;28%;31%;20%;20%;20%;22%;20%;21%;20%;22%;23%;27%;21%;29%;29%;21%;30%;28%;24%;24%;21%;21%;23%;20%;22%;24%;23%;22%;24%
2057;24%;30%;33%;26%;29%;22%;29%;22%;22%;32%;34%;29%;32%;31%;27%;32%;38%;35%;30%;29%;34%;31%;32%;30%;25%;31%;28%;29%;21%;25%;27%;24%;34%;27%;24%;24%;36%;28%;31%;20%;21%;21%;22%;20%;22%;21%;22%;23%;27%;22%;29%;29%;21%;31%;28%;25%;25%;22%;22%;24%;21%;23%;24%;23%;22%;24%
2058;24%;31%;33%;27%;30%;22%;30%;23%;23%;32%;34%;29%;32%;32%;27%;32%;38%;36%;30%;29%;34%;32%;32%;31%;25%;32%;28%;29%;21%;25%;27%;24%;34%;28%;25%;24%;36%;29%;32%;21%;21%;21%;23%;21%;22%;21%;23%;24%;28%;22%;29%;30%;22%;31%;29%;25%;25%;22%;22%;24%;21%;23%;25%;24%;23%;24%
2059;25%;31%;33%;27%;30%;23%;30%;23%;23%;32%;35%;29%;32%;32%;27%;32%;38%;36%;31%;29%;34%;32%;32%;31%;26%;32%;28%;30%;22%;26%;27%;25%;34%;28%;25%;24%;36%;29%;32%;21%;22%;22%;23%;21%;23%;22%;23%;24%;28%;23%;30%;30%;22%;31%;29%;26%;26%;23%;23%;25%;22%;24%;25%;24%;23%;25%
2060;25%;31%;34%;27%;30%;23%;30%;24%;24%;32%;35%;30%;33%;32%;28%;32%;38%;36%;31%;30%;34%;32%;32%;31%;26%;32%;29%;30%;22%;26%;28%;25%;35%;28%;26%;25%;36%;29%;32%;22%;22%;22%;24%;22%;23%;22%;24%;25%;28%;23%;30%;30%;23%;32%;29%;26%;26%;23%;23%;25%;22%;24%;26%;25%;24%;25%
2061;26%;32%;34%;28%;30%;24%;30%;24%;24%;33%;35%;30%;33%;32%;28%;33%;38%;36%;31%;30%;35%;32%;33%;32%;26%;32%;29%;30%;23%;26%;28%;25%;35%;29%;26%;25%;36%;30%;32%;22%;23%;23%;24%;22%;24%;23%;24%;25%;29%;24%;30%;31%;23%;32%;30%;27%;27%;23%;24%;26%;23%;25%;26%;25%;24%;26%
2062;26%;32%;34%;28%;31%;24%;31%;25%;25%;33%;35%;30%;33%;33%;28%;33%;38%;36%;32%;30%;35%;33%;33%;32%;27%;33%;29%;31%;23%;27%;28%;26%;35%;29%;27%;26%;37%;30%;33%;23%;23%;23%;25%;23%;24%;23%;25%;26%;29%;24%;31%;31%;24%;32%;30%;27%;27%;24%;24%;26%;23%;25%;26%;25%;25%;26%
2063;26%;32%;34%;29%;31%;25%;31%;25%;25%;33%;35%;31%;33%;33%;29%;33%;38%;36%;32%;31%;35%;33%;33%;32%;27%;33%;30%;31%;24%;27%;29%;26%;35%;29%;27%;26%;37%;30%;33%;23%;24%;24%;25%;23%;25%;24%;25%;26%;29%;25%;31%;31%;24%;32%;30%;27%;27%;24%;24%;26%;24%;26%;27%;26%;25%;27%
2064;27%;32%;35%;29%;31%;25%;31%;26%;26%;33%;36%;31%;34%;33%;29%;33%;38%;37%;32%;31%;35%;33%;33%;32%;28%;33%;30%;31%;24%;28%;29%;27%;35%;30%;27%;27%;37%;31%;33%;24%;24%;24%;26%;24%;25%;24%;26%;27%;30%;25%;31%;31%;25%;33%;31%;28%;28%;25%;25%;27%;24%;26%;27%;26%;26%;27%
2065;27%;33%;35%;29%;32%;26%;32%;26%;26%;34%;36%;31%;34%;33%;30%;34%;39%;37%;33%;31%;35%;33%;34%;33%;28%;33%;30%;32%;25%;28%;30%;27%;36%;30%;28%;27%;37%;31%;33%;24%;25%;25%;26%;24%;26%;25%;26%;27%;30%;26%;32%;32%;25%;33%;31%;28%;28%;25%;25%;27%;25%;26%;28%;27%;26%;28%
2066;28%;33%;35%;30%;32%;26%;32%;27%;26%;34%;36%;32%;34%;34%;30%;34%;39%;37%;33%;32%;36%;34%;34%;33%;29%;34%;31%;32%;25%;28%;30%;28%;36%;31%;28%;28%;37%;31%;34%;25%;25%;25%;27%;25%;26%;26%;27%;27%;30%;26%;32%;32%;26%;33%;31%;29%;29%;26%;26%;28%;25%;27%;28%;27%;26%;28%
2067;28%;33%;35%;30%;32%;26%;32%;27%;27%;34%;36%;32%;34%;34%;30%;34%;39%;37%;33%;32%;36%;34%;34%;33%;29%;34%;31%;32%;26%;29%;30%;28%;36%;31%;29%;28%;37%;32%;34%;25%;26%;26%;27%;25%;27%;26%;27%;28%;31%;27%;32%;32%;26%;33%;32%;29%;29%;26%;26%;28%;26%;27%;28%;28%;27%;28%
2068;29%;34%;35%;30%;33%;27%;33%;28%;27%;34%;36%;32%;35%;34%;31%;34%;39%;37%;33%;32%;36%;34%;34%;33%;29%;34%;31%;33%;26%;29%;31%;29%;36%;31%;29%;28%;38%;32%;34%;26%;26%;26%;28%;26%;27%;27%;27%;28%;31%;27%;32%;33%;27%;34%;32%;29%;29%;27%;27%;29%;26%;28%;29%;28%;27%;29%
2069;29%;34%;36%;31%;33%;27%;33%;28%;28%;35%;37%;33%;35%;34%;31%;35%;39%;37%;34%;33%;36%;34%;35%;34%;30%;34%;32%;33%;27%;30%;31%;29%;36%;32%;29%;29%;38%;32%;34%;26%;27%;27%;28%;26%;27%;27%;28%;29%;32%;28%;33%;33%;27%;34%;32%;30%;30%;27%;27%;29%;27%;28%;29%;29%;28%;29%
2070;30%;34%;36%;31%;33%;28%;33%;29%;28%;35%;37%;33%;35%;35%;31%;35%;39%;38%;34%;33%;36%;35%;35%;34%;30%;35%;32%;33%;27%;30%;31%;29%;37%;32%;30%;29%;38%;33%;35%;27%;27%;27%;29%;27%;28%;28%;28%;29%;32%;28%;33%;33%;28%;34%;33%;30%;30%;28%;28%;29%;27%;29%;30%;29%;28%;30%
2071;30%;34%;36%;32%;34%;28%;34%;29%;29%;35%;37%;33%;35%;35%;32%;35%;39%;38%;34%;33%;37%;35%;35%;34%;31%;35%;32%;33%;28%;31%;32%;30%;37%;32%;30%;30%;38%;33%;35%;28%;28%;28%;29%;27%;28%;28%;29%;30%;32%;29%;33%;34%;28%;35%;33%;31%;31%;28%;28%;30%;28%;29%;30%;29%;29%;30%
2072;30%;35%;36%;32%;34%;29%;34%;29%;29%;35%;37%;34%;36%;35%;32%;35%;39%;38%;35%;34%;37%;35%;35%;35%;31%;35%;33%;34%;28%;31%;32%;30%;37%;33%;31%;30%;38%;33%;35%;28%;28%;28%;29%;28%;29%;29%;29%;30%;33%;29%;34%;34%;29%;35%;33%;31%;31%;29%;29%;30%;28%;30%;31%;30%;29%;31%
2073;31%;35%;37%;32%;34%;29%;34%;30%;30%;36%;37%;34%;36%;36%;33%;36%;39%;38%;35%;34%;37%;36%;36%;35%;31%;35%;33%;34%;29%;31%;32%;31%;37%;33%;31%;31%;38%;34%;35%;29%;29%;29%;30%;29%;29%;29%;30%;31%;33%;30%;34%;34%;29%;35%;34%;31%;31%;29%;29%;31%;29%;30%;31%;30%;30%;31%
2074;31%;35%;37%;33%;35%;30%;34%;30%;30%;36%;38%;34%;36%;36%;33%;36%;40%;38%;35%;34%;37%;36%;36%;35%;32%;36%;34%;34%;29%;32%;33%;31%;37%;33%;32%;31%;38%;34%;36%;29%;29%;29%;30%;29%;30%;30%;30%;31%;33%;30%;34%;35%;30%;35%;34%;32%;32%;30%;30%;31%;29%;31%;31%;31%;30%;31%
2075;32%;36%;37%;33%;35%;30%;35%;31%;31%;36%;38%;34%;36%;36%;33%;36%;40%;38%;35%;34%;37%;36%;36%;35%;32%;36%;34%;35%;30%;32%;33%;32%;38%;34%;32%;31%;39%;34%;36%;30%;30%;30%;31%;30%;30%;30%;31%;31%;34%;31%;35%;35%;30%;36%;34%;32%;32%;30%;30%;32%;30%;31%;32%;31%;31%;32%
2076;32%;36%;37%;34%;35%;31%;35%;31%;31%;36%;38%;35%;37%;36%;34%;36%;40%;39%;36%;35%;38%;36%;37%;36%;33%;36%;34%;35%;30%;33%;34%;32%;38%;34%;32%;32%;39%;35%;36%;30%;30%;30%;31%;30%;31%;31%;31%;32%;34%;31%;35%;35%;31%;36%;35%;33%;33%;31%;31%;32%;30%;31%;32%;32%;31%;32%
2077;33%;36%;37%;34%;36%;31%;35%;32%;32%;37%;38%;35%;37%;37%;34%;37%;40%;39%;36%;35%;38%;37%;37%;36%;33%;37%;35%;35%;31%;33%;34%;32%;38%;34%;33%;32%;39%;35%;37%;31%;31%;31%;32%;31%;31%;31%;32%;32%;34%;32%;35%;35%;31%;36%;35%;33%;33%;31%;31%;33%;31%;32%;33%;32%;32%;33%
2078;33%;36%;38%;34%;36%;32%;36%;32%;32%;37%;38%;35%;37%;37%;34%;37%;40%;39%;36%;35%;38%;37%;37%;36%;33%;37%;35%;36%;31%;33%;34%;33%;38%;35%;33%;33%;39%;35%;37%;31%;31%;31%;32%;31%;32%;32%;32%;33%;35%;32%;36%;36%;32%;36%;35%;34%;34%;32%;32%;33%;31%;32%;33%;33%;32%;33%
2079;33%;37%;38%;35%;36%;32%;36%;33%;33%;37%;39%;36%;37%;37%;35%;37%;40%;39%;37%;36%;38%;37%;37%;37%;34%;37%;35%;36%;32%;34%;35%;33%;38%;35%;34%;33%;39%;36%;37%;32%;32%;32%;33%;32%;32%;32%;33%;33%;35%;32%;36%;36%;32%;37%;36%;34%;34%;32%;32%;33%;32%;33%;34%;33%;33%;34%
2080;34%;37%;38%;35%;36%;33%;36%;33%;33%;37%;39%;36%;38%;37%;35%;37%;40%;39%;37%;36%;38%;37%;38%;37%;34%;37%;36%;36%;32%;34%;35%;34%;39%;35%;34%;34%;39%;36%;37%;32%;32%;32%;33%;32%;33%;33%;33%;34%;35%;33%;36%;36%;33%;37%;36%;34%;34%;33%;33%;34%;32%;33%;34%;34%;33%;34%
2081;34%;37%;38%;35%;37%;33%;37%;34%;34%;38%;39%;36%;38%;38%;36%;38%;40%;39%;37%;36%;39%;38%;38%;37%;35%;38%;36%;37%;33%;35%;35%;34%;39%;36%;35%;34%;40%;36%;38%;33%;33%;33%;34%;33%;33%;33%;34%;34%;36%;33%;37%;37%;33%;37%;36%;35%;35%;33%;33%;34%;33%;34%;34%;34%;34%;34%
2082;35%;38%;39%;36%;37%;34%;37%;34%;34%;38%;39%;37%;38%;38%;36%;38%;40%;40%;37%;37%;39%;38%;38%;37%;35%;38%;36%;37%;33%;35%;36%;35%;39%;36%;35%;35%;40%;37%;38%;33%;33%;33%;34%;33%;34%;34%;34%;35%;36%;34%;37%;37%;34%;38%;37%;35%;35%;34%;34%;35%;33%;34%;35%;34%;34%;35%
2083;35%;38%;39%;36%;37%;34%;37%;35%;35%;38%;39%;37%;38%;38%;36%;38%;41%;40%;38%;37%;39%;38%;38%;38%;36%;38%;37%;37%;34%;36%;36%;35%;39%;37%;35%;35%;40%;37%;38%;34%;34%;34%;35%;34%;34%;34%;35%;35%;36%;34%;37%;37%;34%;38%;37%;36%;36%;34%;34%;35%;34%;35%;35%;35%;35%;35%
2084;36%;38%;39%;37%;38%;35%;38%;35%;35%;38%;39%;37%;39%;38%;37%;39%;41%;40%;38%;37%;39%;38%;39%;38%;36%;38%;37%;38%;34%;36%;37%;36%;39%;37%;36%;35%;40%;37%;38%;34%;34%;34%;35%;34%;35%;35%;35%;35%;37%;35%;38%;38%;35%;38%;37%;36%;36%;35%;35%;36%;34%;35%;36%;35%;35%;36%
2085;36%;38%;39%;37%;38%;35%;38%;36%;35%;39%;40%;38%;39%;39%;37%;39%;41%;40%;38%;38%;39%;39%;39%;38%;36%;39%;37%;38%;35%;36%;37%;36%;40%;37%;36%;36%;40%;38%;39%;35%;35%;35%;36%;35%;35%;35%;35%;36%;37%;35%;38%;38%;35%;38%;38%;36%;36%;35%;35%;36%;35%;36%;36%;36%;35%;36%
2086;37%;39%;39%;37%;38%;36%;38%;36%;36%;39%;40%;38%;39%;39%;37%;39%;41%;40%;39%;38%;40%;39%;39%;39%;37%;39%;38%;38%;35%;37%;37%;36%;40%;38%;37%;36%;40%;38%;39%;35%;35%;35%;36%;35%;36%;36%;36%;36%;38%;36%;38%;38%;36%;39%;38%;37%;37%;36%;36%;36%;35%;36%;37%;36%;36%;37%
2087;37%;39%;40%;38%;39%;36%;39%;37%;36%;39%;40%;38%;39%;39%;38%;39%;41%;40%;39%;38%;40%;39%;39%;39%;37%;39%;38%;38%;36%;37%;38%;37%;40%;38%;37%;37%;41%;38%;39%;36%;36%;36%;36%;36%;36%;36%;36%;37%;38%;36%;38%;39%;36%;39%;38%;37%;37%;36%;36%;37%;36%;37%;37%;37%;36%;37%
2088;37%;39%;40%;38%;39%;37%;39%;37%;37%;39%;40%;39%;40%;39%;38%;40%;41%;41%;39%;39%;40%;39%;40%;39%;38%;39%;38%;39%;36%;38%;38%;37%;40%;38%;37%;37%;41%;39%;39%;36%;36%;36%;37%;36%;37%;37%;37%;37%;38%;37%;39%;39%;37%;39%;39%;38%;38%;37%;37%;37%;36%;37%;37%;37%;37%;37%
2089;38%;39%;40%;38%;39%;37%;39%;37%;37%;40%;40%;39%;40%;40%;38%;40%;41%;41%;39%;39%;40%;40%;40%;39%;38%;40%;39%;39%;37%;38%;38%;38%;40%;39%;38%;38%;41%;39%;40%;37%;37%;37%;37%;37%;37%;37%;37%;38%;39%;37%;39%;39%;37%;40%;39%;38%;38%;37%;37%;38%;37%;37%;38%;38%;37%;38%
2090;38%;40%;40%;39%;40%;38%;39%;38%;38%;40%;41%;39%;40%;40%;39%;40%;41%;41%;40%;39%;41%;40%;40%;40%;38%;40%;39%;39%;37%;38%;39%;38%;41%;39%;38%;38%;41%;39%;40%;37%;37%;37%;38%;37%;38%;38%;38%;38%;39%;38%;39%;39%;38%;40%;39%;38%;38%;38%;38%;38%;37%;38%;38%;38%;38%;38%
2091;39%;40%;41%;39%;40%;38%;40%;38%;38%;40%;41%;40%;40%;40%;39%;40%;42%;41%;40%;40%;41%;40%;40%;40%;39%;40%;39%;40%;38%;39%;39%;39%;41%;39%;39%;39%;41%;40%;40%;38%;38%;38%;38%;38%;38%;38%;38%;39%;39%;38%;40%;40%;38%;40%;40%;39%;39%;38%;38%;39%;38%;38%;39%;38%;38%;39%
2092;39%;40%;41%;40%;40%;39%;40%;39%;39%;41%;41%;40%;41%;40%;40%;41%;42%;41%;40%;40%;41%;40%;41%;40%;39%;40%;40%;40%;38%;39%;40%;39%;41%;40%;39%;39%;41%;40%;40%;38%;38%;38%;39%;38%;39%;39%;39%;39%;40%;39%;40%;40%;39%;40%;40%;39%;39%;39%;39%;39%;38%;39%;39%;39%;39%;39%
2093;40%;41%;41%;40%;40%;39%;40%;39%;39%;41%;41%;40%;41%;41%;40%;41%;42%;41%;41%;40%;41%;41%;41%;41%;40%;41%;40%;40%;39%;40%;40%;39%;41%;40%;40%;39%;41%;40%;41%;39%;39%;39%;39%;39%;39%;39%;39%;39%;40%;39%;40%;40%;39%;41%;40%;40%;40%;39%;39%;40%;39%;39%;40%;39%;39%;40%
2094;40%;41%;41%;40%;41%;40%;41%;40%;40%;41%;41%;41%;41%;41%;40%;41%;42%;42%;41%;41%;41%;41%;41%;41%;40%;41%;40%;41%;40%;40%;40%;40%;41%;40%;40%;40%;42%;41%;41%;39%;40%;39%;40%;39%;40%;40%;40%;40%;40%;40%;41%;41%;40%;41%;41%;40%;40%;40%;40%;40%;39%;40%;40%;40%;40%;40%
2095;40%;41%;41%;41%;41%;40%;41%;40%;40%;41%;42%;41%;41%;41%;41%;41%;42%;42%;41%;41%;42%;41%;41%;41%;40%;41%;41%;41%;40%;40%;41%;40%;42%;41%;40%;40%;42%;41%;41%;40%;40%;40%;40%;40%;40%;40%;40%;40%;41%;40%;41%;41%;40%;41%;41%;40%;40%;40%;40%;40%;40%;40%;40%;40%;40%;40%
2096;41%;41%;42%;41%;41%;41%;41%;41%;41%;42%;42%;41%;42%;42%;41%;42%;42%;42%;41%;41%;42%;42%;42%;41%;41%;42%;41%;41%;41%;41%;41%;41%;42%;41%;41%;41%;42%;41%;42%;40%;41%;41%;41%;40%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%
2097;41%;42%;42%;41%;42%;41%;42%;41%;41%;42%;42%;42%;42%;42%;41%;42%;42%;42%;42%;42%;42%;42%;42%;42%;41%;42%;42%;42%;41%;41%;41%;41%;42%;41%;41%;41%;42%;42%;42%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;42%;42%;41%;42%;42%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%;41%
2098;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%
2099;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%;42%
2100;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%;43%
