Data Figure 1.3: Data series on projected annual economic labour hours (all employed working-age individuals) (SC scenario);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Planet Paper: Chanceletal2026Appendix_MacroScenarios.xlsx Sheet E0a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI
1894;3 014;3 030;3 037;3 092;2 984;2 917;3 206;3 013;2 954;3 027;3 029;2 826;3 189;2 699;3 062;3 160;3 029;3 037;3 029;3 133;3 061;3 095;2 533;2 935;2 935;2 960;2 959;3 004;3 004;3 455;3 004;3 029;3 029;3 126;3 029;3 029;3 029;2 782;3 029;2 917;2 917;2 917;2 917;2 917;2 917;2 917;2 917;2 917;2 917;2 917;3 260;3 133;3 029;2 857;3 029;3 029;3 029;2 965;2 978;2 778;2 965;2 965;2 965;3 015;2 965;2 965
1895;3 008;3 024;3 026;3 092;2 978;2 915;3 195;3 007;2 948;3 019;3 024;2 815;3 186;2 699;3 063;3 152;3 024;3 020;3 024;3 123;3 049;3 106;2 519;2 924;2 924;2 959;2 958;3 004;3 004;3 454;3 004;3 024;3 024;3 120;3 024;3 024;3 024;2 777;3 024;2 915;2 915;2 915;2 915;2 915;2 915;2 915;2 915;2 915;2 915;2 915;3 249;3 123;3 024;2 852;3 024;3 024;3 024;2 959;2 972;2 773;2 959;2 959;2 959;3 010;2 959;2 959
1896;3 002;3 016;3 017;3 089;2 973;2 912;3 189;3 002;2 943;3 001;3 013;2 807;3 168;2 698;3 063;3 151;3 013;3 015;3 013;3 117;3 040;3 090;2 514;2 914;2 914;2 956;2 955;3 000;3 000;3 450;3 000;3 018;3 018;3 115;3 018;3 018;3 018;2 772;3 018;2 912;2 912;2 912;2 912;2 912;2 912;2 912;2 912;2 912;2 912;2 912;3 243;3 117;3 018;2 846;3 018;3 018;3 018;2 954;2 967;2 768;2 954;2 954;2 954;3 004;2 954;2 954
1897;2 996;3 007;3 008;3 085;2 968;2 910;3 184;2 996;2 937;2 982;3 003;2 799;3 150;2 697;3 063;3 150;3 003;3 010;3 003;3 112;3 031;3 074;2 510;2 904;2 904;2 952;2 951;2 997;2 997;3 446;2 997;3 013;3 013;3 109;3 013;3 013;3 013;2 767;3 013;2 910;2 910;2 910;2 910;2 910;2 910;2 910;2 910;2 910;2 910;2 910;3 237;3 112;3 013;2 841;3 013;3 013;3 013;2 948;2 961;2 763;2 948;2 948;2 948;2 999;2 948;2 948
1898;2 990;2 998;2 998;3 082;2 963;2 908;3 178;2 991;2 932;2 964;2 992;2 791;3 132;2 697;3 064;3 150;2 992;3 005;2 992;3 106;3 023;3 058;2 505;2 893;2 893;2 949;2 948;2 993;2 993;3 442;2 993;3 007;3 007;3 103;3 007;3 007;3 007;2 762;3 007;2 908;2 908;2 908;2 908;2 908;2 908;2 908;2 908;2 908;2 908;2 908;3 231;3 106;3 007;2 836;3 007;3 007;3 007;2 943;2 956;2 758;2 943;2 943;2 943;2 993;2 943;2 943
1899;2 985;2 989;2 989;3 078;2 958;2 906;3 173;2 985;2 926;2 945;2 982;2 783;3 114;2 696;3 064;3 149;2 982;3 000;2 982;3 101;3 014;3 042;2 500;2 883;2 883;2 945;2 944;2 990;2 990;3 438;2 990;3 002;3 002;3 098;3 002;3 002;3 002;2 757;3 002;2 906;2 906;2 906;2 906;2 906;2 906;2 906;2 906;2 906;2 906;2 906;3 226;3 101;3 002;2 831;3 002;3 002;3 002;2 938;2 950;2 752;2 938;2 938;2 938;2 988;2 938;2 938
1900;2 979;2 981;2 980;3 074;2 953;2 904;3 167;2 980;2 920;2 927;2 971;2 775;3 096;2 695;3 064;3 148;2 971;2 995;2 971;3 095;3 005;3 026;2 495;2 872;2 872;2 942;2 941;2 986;2 986;3 434;2 986;2 996;2 996;3 092;2 996;2 996;2 996;2 751;2 996;2 904;2 904;2 904;2 904;2 904;2 904;2 904;2 904;2 904;2 904;2 904;3 220;3 095;2 996;2 826;2 996;2 996;2 996;2 932;2 945;2 747;2 932;2 932;2 932;2 982;2 932;2 932
1901;2 973;2 972;2 971;3 070;2 947;2 902;3 162;2 974;2 915;2 908;2 961;2 767;3 078;2 694;3 064;3 147;2 961;2 990;2 961;3 090;2 996;3 010;2 491;2 862;2 862;2 938;2 937;2 983;2 983;3 430;2 983;2 991;2 991;3 086;2 991;2 991;2 991;2 746;2 991;2 902;2 902;2 902;2 902;2 902;2 902;2 902;2 902;2 902;2 902;2 902;3 214;3 090;2 991;2 820;2 991;2 991;2 991;2 927;2 940;2 742;2 927;2 927;2 927;2 977;2 927;2 927
1902;2 967;2 963;2 962;3 066;2 942;2 900;3 156;2 968;2 910;2 890;2 950;2 759;3 060;2 693;3 064;3 146;2 950;2 985;2 950;3 084;2 987;2 994;2 486;2 851;2 851;2 935;2 934;2 979;2 979;3 426;2 979;2 985;2 985;3 081;2 985;2 985;2 985;2 741;2 985;2 900;2 900;2 900;2 900;2 900;2 900;2 900;2 900;2 900;2 900;2 900;3 208;3 084;2 985;2 815;2 985;2 985;2 985;2 922;2 934;2 737;2 922;2 922;2 922;2 971;2 922;2 922
1903;2 962;2 954;2 953;3 061;2 937;2 898;3 151;2 963;2 904;2 871;2 940;2 751;3 042;2 692;3 065;3 146;2 940;2 980;2 940;3 079;2 978;2 978;2 481;2 841;2 841;2 931;2 930;2 976;2 976;3 422;2 976;2 980;2 980;3 075;2 980;2 980;2 980;2 736;2 980;2 898;2 898;2 898;2 898;2 898;2 898;2 898;2 898;2 898;2 898;2 898;3 203;3 079;2 980;2 810;2 980;2 980;2 980;2 916;2 929;2 732;2 916;2 916;2 916;2 966;2 916;2 916
1904;2 956;2 946;2 944;3 057;2 932;2 896;3 145;2 957;2 899;2 853;2 929;2 743;3 024;2 691;3 065;3 145;2 929;2 975;2 929;3 073;2 969;2 963;2 476;2 831;2 831;2 928;2 927;2 972;2 972;3 418;2 972;2 974;2 974;3 069;2 974;2 974;2 974;2 731;2 974;2 896;2 896;2 896;2 896;2 896;2 896;2 896;2 896;2 896;2 896;2 896;3 197;3 073;2 974;2 805;2 974;2 974;2 974;2 911;2 923;2 727;2 911;2 911;2 911;2 960;2 911;2 911
1905;2 950;2 937;2 935;3 052;2 926;2 894;3 140;2 952;2 893;2 834;2 919;2 735;3 006;2 690;3 065;3 144;2 919;2 970;2 919;3 067;2 960;2 947;2 471;2 820;2 820;2 924;2 923;2 969;2 969;3 414;2 969;2 969;2 969;3 063;2 969;2 969;2 969;2 726;2 969;2 894;2 894;2 894;2 894;2 894;2 894;2 894;2 894;2 894;2 894;2 894;3 191;3 067;2 969;2 800;2 969;2 969;2 969;2 905;2 918;2 722;2 905;2 905;2 905;2 955;2 905;2 905
1906;2 928;2 918;2 921;3 017;2 907;2 865;3 103;2 931;2 873;2 820;2 904;2 726;2 986;2 673;3 050;3 137;2 904;2 944;2 904;3 042;2 945;2 934;2 470;2 810;2 810;2 904;2 903;2 948;2 948;3 333;2 948;2 948;2 948;3 043;2 948;2 948;2 948;2 708;2 948;2 865;2 865;2 865;2 865;2 865;2 865;2 865;2 865;2 865;2 865;2 865;3 146;3 042;2 947;2 780;2 948;2 948;2 948;2 885;2 898;2 704;2 885;2 885;2 885;2 935;2 885;2 885
1907;2 906;2 900;2 908;2 983;2 887;2 835;3 066;2 910;2 854;2 806;2 888;2 716;2 965;2 656;3 035;3 129;2 888;2 917;2 888;3 017;2 931;2 922;2 469;2 799;2 799;2 884;2 883;2 928;2 928;3 252;2 928;2 928;2 928;3 022;2 928;2 928;2 928;2 689;2 928;2 835;2 835;2 835;2 835;2 835;2 835;2 835;2 835;2 835;2 835;2 835;3 101;3 017;2 926;2 761;2 928;2 928;2 928;2 866;2 878;2 685;2 866;2 866;2 866;2 914;2 866;2 866
1908;2 884;2 881;2 894;2 949;2 867;2 806;3 029;2 889;2 834;2 791;2 873;2 707;2 944;2 638;3 020;3 122;2 873;2 891;2 873;2 992;2 916;2 909;2 468;2 789;2 789;2 864;2 863;2 908;2 908;3 171;2 908;2 908;2 908;3 001;2 908;2 908;2 908;2 670;2 908;2 806;2 806;2 806;2 806;2 806;2 806;2 806;2 806;2 806;2 806;2 806;3 056;2 992;2 905;2 742;2 908;2 908;2 908;2 846;2 858;2 666;2 846;2 846;2 846;2 894;2 846;2 846
1909;2 862;2 862;2 880;2 915;2 847;2 777;2 992;2 868;2 814;2 777;2 858;2 698;2 923;2 621;3 004;3 115;2 858;2 864;2 858;2 966;2 902;2 897;2 467;2 778;2 778;2 844;2 843;2 887;2 887;3 090;2 887;2 887;2 887;2 980;2 887;2 887;2 887;2 652;2 887;2 777;2 777;2 777;2 777;2 777;2 777;2 777;2 777;2 777;2 777;2 777;3 010;2 966;2 883;2 723;2 887;2 887;2 887;2 826;2 838;2 648;2 826;2 826;2 826;2 874;2 826;2 826
1910;2 840;2 845;2 866;2 881;2 827;2 747;2 955;2 846;2 794;2 762;2 842;2 688;2 902;2 603;2 989;3 107;2 842;2 838;2 842;2 941;2 887;2 885;2 465;2 768;2 768;2 824;2 823;2 867;2 867;3 009;2 867;2 867;2 867;2 959;2 867;2 867;2 867;2 633;2 867;2 747;2 747;2 747;2 747;2 747;2 747;2 747;2 747;2 747;2 747;2 747;2 965;2 941;2 862;2 704;2 867;2 867;2 867;2 806;2 818;2 629;2 806;2 806;2 806;2 854;2 806;2 806
1911;2 818;2 826;2 852;2 847;2 807;2 718;2 918;2 825;2 774;2 748;2 827;2 679;2 882;2 586;2 974;3 100;2 827;2 812;2 827;2 916;2 872;2 872;2 464;2 758;2 758;2 804;2 803;2 847;2 847;2 928;2 847;2 847;2 847;2 938;2 847;2 847;2 847;2 614;2 847;2 718;2 718;2 718;2 718;2 718;2 718;2 718;2 718;2 718;2 718;2 718;2 920;2 916;2 841;2 685;2 847;2 847;2 847;2 786;2 798;2 610;2 786;2 786;2 786;2 834;2 786;2 786
1912;2 796;2 808;2 838;2 814;2 787;2 688;2 881;2 804;2 754;2 733;2 812;2 670;2 861;2 568;2 959;3 092;2 812;2 785;2 812;2 891;2 858;2 860;2 463;2 747;2 747;2 784;2 783;2 826;2 826;2 847;2 826;2 826;2 826;2 917;2 826;2 826;2 826;2 596;2 826;2 688;2 688;2 688;2 688;2 688;2 688;2 688;2 688;2 688;2 688;2 688;2 875;2 891;2 820;2 666;2 826;2 826;2 826;2 766;2 778;2 592;2 766;2 766;2 766;2 813;2 766;2 766
1913;2 774;2 789;2 824;2 782;2 767;2 659;2 844;2 783;2 734;2 719;2 796;2 660;2 840;2 551;2 944;3 085;2 796;2 759;2 796;2 865;2 843;2 848;2 462;2 737;2 737;2 764;2 763;2 806;2 806;2 766;2 806;2 806;2 806;2 896;2 806;2 806;2 806;2 577;2 806;2 659;2 659;2 659;2 659;2 659;2 659;2 659;2 659;2 659;2 659;2 659;2 830;2 865;2 798;2 646;2 806;2 806;2 806;2 746;2 758;2 573;2 746;2 746;2 746;2 793;2 746;2 746
1914;2 751;2 770;2 810;2 751;2 747;2 629;2 807;2 762;2 714;2 705;2 781;2 651;2 819;2 534;2 929;3 077;2 781;2 732;2 781;2 840;2 829;2 835;2 461;2 726;2 726;2 744;2 743;2 786;2 786;2 685;2 786;2 786;2 786;2 875;2 786;2 786;2 786;2 558;2 786;2 629;2 629;2 629;2 629;2 629;2 629;2 629;2 629;2 629;2 629;2 629;2 785;2 840;2 777;2 627;2 786;2 786;2 786;2 726;2 738;2 555;2 726;2 726;2 726;2 773;2 726;2 726
1915;2 729;2 752;2 797;2 720;2 728;2 600;2 770;2 741;2 695;2 690;2 765;2 641;2 798;2 516;2 914;3 070;2 765;2 706;2 765;2 815;2 814;2 823;2 459;2 716;2 716;2 724;2 723;2 765;2 765;2 604;2 765;2 765;2 765;2 854;2 765;2 765;2 765;2 540;2 765;2 600;2 600;2 600;2 600;2 600;2 600;2 600;2 600;2 600;2 600;2 600;2 739;2 815;2 756;2 608;2 765;2 765;2 765;2 707;2 718;2 536;2 707;2 707;2 707;2 753;2 707;2 707
1916;2 711;2 713;2 763;2 697;2 710;2 567;2 746;2 746;2 676;2 660;2 722;2 600;2 746;2 490;2 839;3 005;2 722;2 656;2 722;2 791;2 778;2 793;2 444;2 682;2 682;2 701;2 700;2 741;2 741;2 582;2 741;2 746;2 746;2 834;2 746;2 746;2 746;2 522;2 746;2 567;2 567;2 567;2 567;2 567;2 567;2 567;2 567;2 567;2 567;2 567;2 716;2 791;2 761;2 613;2 771;2 771;2 771;2 688;2 700;2 518;2 688;2 688;2 688;2 734;2 688;2 688
1917;2 692;2 674;2 729;2 674;2 693;2 535;2 723;2 751;2 657;2 631;2 679;2 558;2 694;2 465;2 765;2 940;2 679;2 606;2 679;2 767;2 743;2 763;2 428;2 649;2 649;2 677;2 676;2 717;2 717;2 559;2 717;2 727;2 727;2 814;2 727;2 727;2 727;2 504;2 727;2 535;2 535;2 535;2 535;2 535;2 535;2 535;2 535;2 535;2 535;2 535;2 692;2 767;2 766;2 618;2 776;2 776;2 776;2 669;2 681;2 501;2 669;2 669;2 669;2 714;2 669;2 669
1918;2 674;2 635;2 694;2 651;2 674;2 502;2 699;2 756;2 638;2 601;2 635;2 517;2 642;2 439;2 691;2 875;2 635;2 556;2 635;2 742;2 707;2 734;2 412;2 615;2 615;2 653;2 652;2 693;2 693;2 536;2 693;2 708;2 708;2 795;2 708;2 708;2 708;2 487;2 708;2 502;2 502;2 502;2 502;2 502;2 502;2 502;2 502;2 502;2 502;2 502;2 669;2 742;2 771;2 623;2 781;2 781;2 781;2 650;2 662;2 483;2 650;2 650;2 650;2 695;2 650;2 650
1919;2 655;2 594;2 659;2 628;2 658;2 469;2 676;2 761;2 619;2 571;2 592;2 475;2 590;2 414;2 617;2 810;2 592;2 506;2 592;2 718;2 671;2 704;2 396;2 581;2 581;2 630;2 629;2 669;2 669;2 514;2 669;2 689;2 689;2 775;2 689;2 689;2 689;2 469;2 689;2 469;2 469;2 469;2 469;2 469;2 469;2 469;2 469;2 469;2 469;2 469;2 645;2 718;2 776;2 627;2 786;2 786;2 786;2 631;2 643;2 466;2 631;2 631;2 631;2 676;2 631;2 631
1920;2 636;2 554;2 625;2 605;2 641;2 436;2 652;2 766;2 600;2 542;2 548;2 434;2 538;2 388;2 543;2 745;2 548;2 456;2 548;2 694;2 635;2 674;2 380;2 548;2 548;2 606;2 605;2 645;2 645;2 491;2 645;2 670;2 670;2 755;2 670;2 670;2 670;2 452;2 670;2 436;2 436;2 436;2 436;2 436;2 436;2 436;2 436;2 436;2 436;2 436;2 622;2 694;2 781;2 632;2 791;2 791;2 791;2 613;2 624;2 448;2 613;2 613;2 613;2 657;2 613;2 613
1921;2 618;2 515;2 590;2 582;2 624;2 404;2 629;2 771;2 581;2 512;2 505;2 392;2 486;2 362;2 469;2 680;2 505;2 406;2 505;2 670;2 600;2 644;2 364;2 514;2 514;2 582;2 581;2 621;2 621;2 468;2 621;2 650;2 650;2 735;2 650;2 650;2 650;2 434;2 650;2 404;2 404;2 404;2 404;2 404;2 404;2 404;2 404;2 404;2 404;2 404;2 598;2 670;2 786;2 637;2 796;2 796;2 796;2 594;2 605;2 430;2 594;2 594;2 594;2 638;2 594;2 594
1922;2 599;2 478;2 556;2 558;2 607;2 371;2 606;2 776;2 563;2 482;2 461;2 351;2 434;2 337;2 394;2 615;2 461;2 355;2 461;2 646;2 564;2 614;2 349;2 480;2 480;2 558;2 558;2 597;2 597;2 446;2 597;2 631;2 631;2 715;2 631;2 631;2 631;2 416;2 631;2 371;2 371;2 371;2 371;2 371;2 371;2 371;2 371;2 371;2 371;2 371;2 575;2 646;2 791;2 642;2 801;2 801;2 801;2 575;2 586;2 413;2 575;2 575;2 575;2 619;2 575;2 575
1923;2 580;2 438;2 521;2 535;2 589;2 338;2 582;2 781;2 544;2 452;2 418;2 310;2 382;2 311;2 320;2 550;2 418;2 305;2 418;2 622;2 528;2 584;2 333;2 447;2 447;2 535;2 534;2 573;2 573;2 423;2 573;2 612;2 612;2 696;2 612;2 612;2 612;2 399;2 612;2 338;2 338;2 338;2 338;2 338;2 338;2 338;2 338;2 338;2 338;2 338;2 551;2 622;2 796;2 646;2 806;2 806;2 806;2 556;2 567;2 395;2 556;2 556;2 556;2 600;2 556;2 556
1924;2 561;2 400;2 487;2 511;2 570;2 305;2 558;2 786;2 525;2 423;2 374;2 268;2 330;2 285;2 246;2 485;2 374;2 255;2 374;2 598;2 493;2 555;2 317;2 413;2 413;2 511;2 510;2 549;2 549;2 400;2 549;2 593;2 593;2 676;2 593;2 593;2 593;2 381;2 593;2 305;2 305;2 305;2 305;2 305;2 305;2 305;2 305;2 305;2 305;2 305;2 528;2 598;2 802;2 651;2 811;2 811;2 811;2 538;2 549;2 378;2 538;2 538;2 538;2 581;2 538;2 538
1925;2 542;2 361;2 453;2 487;2 551;2 272;2 534;2 791;2 507;2 393;2 331;2 227;2 278;2 260;2 172;2 421;2 331;2 205;2 331;2 574;2 457;2 525;2 301;2 379;2 379;2 487;2 487;2 525;2 525;2 378;2 525;2 574;2 574;2 656;2 574;2 574;2 574;2 363;2 574;2 272;2 272;2 272;2 272;2 272;2 272;2 272;2 272;2 272;2 272;2 272;2 504;2 574;2 807;2 656;2 816;2 816;2 816;2 519;2 530;2 360;2 519;2 519;2 519;2 562;2 519;2 519
1926;2 527;2 340;2 403;2 464;2 536;2 270;2 510;2 790;2 493;2 367;2 312;2 217;2 244;2 257;2 137;2 413;2 312;2 205;2 312;2 550;2 402;2 507;2 292;2 332;2 332;2 464;2 463;2 501;2 501;2 355;2 501;2 559;2 559;2 641;2 559;2 559;2 559;2 350;2 559;2 270;2 270;2 270;2 270;2 270;2 270;2 270;2 270;2 270;2 270;2 270;2 481;2 550;2 806;2 656;2 816;2 816;2 816;2 505;2 516;2 347;2 505;2 505;2 505;2 548;2 505;2 505
1927;2 511;2 319;2 353;2 440;2 522;2 268;2 487;2 790;2 479;2 341;2 294;2 208;2 210;2 255;2 102;2 405;2 294;2 204;2 294;2 526;2 348;2 490;2 283;2 285;2 285;2 441;2 440;2 478;2 478;2 333;2 478;2 545;2 545;2 627;2 545;2 545;2 545;2 337;2 545;2 268;2 268;2 268;2 268;2 268;2 268;2 268;2 268;2 268;2 268;2 268;2 458;2 526;2 806;2 657;2 816;2 816;2 816;2 491;2 502;2 334;2 491;2 491;2 491;2 533;2 491;2 491
1928;2 496;2 298;2 304;2 417;2 508;2 266;2 463;2 789;2 465;2 316;2 275;2 199;2 176;2 252;2 067;2 397;2 275;2 203;2 275;2 502;2 294;2 472;2 275;2 238;2 238;2 417;2 417;2 454;2 454;2 311;2 454;2 531;2 531;2 612;2 531;2 531;2 531;2 324;2 531;2 266;2 266;2 266;2 266;2 266;2 266;2 266;2 266;2 266;2 266;2 266;2 435;2 502;2 806;2 657;2 815;2 815;2 815;2 477;2 488;2 321;2 477;2 477;2 477;2 519;2 477;2 477
1929;2 481;2 277;2 254;2 393;2 493;2 264;2 440;2 789;2 451;2 290;2 257;2 189;2 142;2 250;2 033;2 389;2 257;2 202;2 257;2 479;2 239;2 455;2 266;2 190;2 190;2 394;2 393;2 430;2 430;2 289;2 430;2 517;2 517;2 597;2 517;2 517;2 517;2 311;2 517;2 264;2 264;2 264;2 264;2 264;2 264;2 264;2 264;2 264;2 264;2 264;2 412;2 479;2 805;2 658;2 815;2 815;2 815;2 463;2 474;2 308;2 463;2 463;2 463;2 505;2 463;2 463
1930;2 467;2 256;2 205;2 370;2 479;2 261;2 416;2 789;2 437;2 264;2 238;2 180;2 108;2 247;1 998;2 381;2 238;2 202;2 238;2 455;2 185;2 437;2 257;2 143;2 143;2 371;2 370;2 407;2 407;2 266;2 407;2 502;2 502;2 583;2 502;2 502;2 502;2 298;2 502;2 261;2 261;2 261;2 261;2 261;2 261;2 261;2 261;2 261;2 261;2 261;2 389;2 455;2 805;2 658;2 815;2 815;2 815;2 449;2 460;2 295;2 449;2 449;2 449;2 491;2 449;2 449
1931;2 452;2 235;2 155;2 346;2 465;2 259;2 393;2 788;2 423;2 238;2 219;2 171;2 074;2 245;1 963;2 373;2 219;2 201;2 219;2 431;2 130;2 420;2 248;2 096;2 096;2 347;2 347;2 383;2 383;2 244;2 383;2 488;2 488;2 568;2 488;2 488;2 488;2 285;2 488;2 259;2 259;2 259;2 259;2 259;2 259;2 259;2 259;2 259;2 259;2 259;2 366;2 431;2 804;2 659;2 814;2 814;2 814;2 435;2 446;2 282;2 435;2 435;2 435;2 477;2 435;2 435
1932;2 438;2 214;2 106;2 323;2 451;2 257;2 370;2 788;2 409;2 213;2 201;2 161;2 040;2 242;1 928;2 366;2 201;2 200;2 201;2 407;2 076;2 402;2 239;2 049;2 049;2 324;2 323;2 359;2 359;2 222;2 359;2 474;2 474;2 553;2 474;2 474;2 474;2 272;2 474;2 257;2 257;2 257;2 257;2 257;2 257;2 257;2 257;2 257;2 257;2 257;2 343;2 407;2 804;2 659;2 814;2 814;2 814;2 421;2 432;2 269;2 421;2 421;2 421;2 463;2 421;2 421
1933;2 424;2 193;2 057;2 300;2 436;2 255;2 346;2 788;2 396;2 187;2 182;2 152;2 006;2 239;1 893;2 358;2 182;2 200;2 182;2 383;2 021;2 385;2 230;2 001;2 001;2 301;2 300;2 336;2 336;2 199;2 336;2 460;2 460;2 538;2 460;2 460;2 460;2 259;2 460;2 255;2 255;2 255;2 255;2 255;2 255;2 255;2 255;2 255;2 255;2 255;2 320;2 383;2 804;2 659;2 813;2 813;2 813;2 407;2 418;2 256;2 407;2 407;2 407;2 448;2 407;2 407
1934;2 410;2 173;2 007;2 276;2 422;2 252;2 323;2 788;2 382;2 161;2 164;2 143;1 972;2 237;1 858;2 350;2 164;2 199;2 164;2 360;1 967;2 367;2 222;1 954;1 954;2 278;2 277;2 312;2 312;2 177;2 312;2 446;2 446;2 524;2 446;2 446;2 446;2 246;2 446;2 252;2 252;2 252;2 252;2 252;2 252;2 252;2 252;2 252;2 252;2 252;2 296;2 360;2 803;2 660;2 813;2 813;2 813;2 393;2 404;2 243;2 393;2 393;2 393;2 434;2 393;2 393
1935;2 396;2 152;1 958;2 253;2 408;2 250;2 300;2 787;2 368;2 135;2 145;2 134;1 938;2 234;1 824;2 342;2 145;2 198;2 145;2 336;1 913;2 349;2 213;1 907;1 907;2 254;2 253;2 288;2 288;2 155;2 288;2 431;2 431;2 509;2 431;2 431;2 431;2 233;2 431;2 250;2 250;2 250;2 250;2 250;2 250;2 250;2 250;2 250;2 250;2 250;2 273;2 336;2 803;2 660;2 813;2 813;2 813;2 380;2 390;2 230;2 380;2 380;2 380;2 420;2 380;2 380
1936;2 388;2 143;1 966;2 245;2 399;2 236;2 277;2 778;2 359;2 116;2 137;2 115;1 942;2 228;1 840;2 339;2 137;2 199;2 137;2 313;1 924;2 341;2 198;1 913;1 913;2 246;2 245;2 280;2 280;2 153;2 280;2 422;2 422;2 500;2 422;2 422;2 422;2 225;2 422;2 236;2 236;2 236;2 236;2 236;2 236;2 236;2 236;2 236;2 236;2 236;2 251;2 313;2 793;2 650;2 803;2 803;2 803;2 371;2 381;2 221;2 371;2 371;2 371;2 411;2 371;2 371
1937;2 378;2 133;1 975;2 237;2 389;2 221;2 254;2 768;2 350;2 097;2 128;2 096;1 946;2 222;1 856;2 335;2 128;2 201;2 128;2 290;1 936;2 332;2 183;1 919;1 919;2 237;2 236;2 271;2 271;2 151;2 271;2 413;2 413;2 490;2 413;2 413;2 413;2 216;2 413;2 221;2 221;2 221;2 221;2 221;2 221;2 221;2 221;2 221;2 221;2 221;2 229;2 290;2 784;2 640;2 793;2 793;2 793;2 362;2 372;2 213;2 362;2 362;2 362;2 402;2 362;2 362
1938;2 367;2 123;1 984;2 229;2 380;2 207;2 232;2 758;2 341;2 077;2 120;2 077;1 950;2 216;1 873;2 332;2 120;2 202;2 120;2 267;1 948;2 323;2 168;1 925;1 925;2 228;2 228;2 262;2 262;2 149;2 262;2 404;2 404;2 481;2 404;2 404;2 404;2 208;2 404;2 207;2 207;2 207;2 207;2 207;2 207;2 207;2 207;2 207;2 207;2 207;2 206;2 267;2 774;2 630;2 784;2 784;2 784;2 353;2 363;2 205;2 353;2 353;2 353;2 393;2 353;2 353
1939;2 357;2 113;1 993;2 221;2 371;2 193;2 209;2 748;2 333;2 058;2 111;2 058;1 954;2 210;1 889;2 328;2 111;2 203;2 111;2 244;1 959;2 314;2 153;1 931;1 931;2 220;2 219;2 253;2 253;2 147;2 253;2 395;2 395;2 472;2 395;2 395;2 395;2 200;2 395;2 193;2 193;2 193;2 193;2 193;2 193;2 193;2 193;2 193;2 193;2 193;2 184;2 244;2 764;2 620;2 774;2 774;2 774;2 344;2 354;2 196;2 344;2 344;2 344;2 384;2 344;2 344
1940;2 348;2 102;2 002;2 214;2 363;2 178;2 187;2 738;2 324;2 039;2 103;2 039;1 958;2 204;1 906;2 325;2 103;2 204;2 103;2 221;1 971;2 305;2 138;1 937;1 937;2 211;2 210;2 244;2 244;2 145;2 244;2 386;2 386;2 462;2 386;2 386;2 386;2 191;2 386;2 178;2 178;2 178;2 178;2 178;2 178;2 178;2 178;2 178;2 178;2 178;2 162;2 221;2 755;2 611;2 764;2 764;2 764;2 335;2 345;2 188;2 335;2 335;2 335;2 375;2 335;2 335
1941;2 338;2 092;2 011;2 206;2 354;2 164;2 164;2 728;2 316;2 020;2 094;2 020;1 962;2 198;1 922;2 322;2 094;2 205;2 094;2 198;1 983;2 296;2 123;1 943;1 943;2 202;2 202;2 236;2 236;2 143;2 236;2 377;2 377;2 453;2 377;2 377;2 377;2 183;2 377;2 164;2 164;2 164;2 164;2 164;2 164;2 164;2 164;2 164;2 164;2 164;2 139;2 198;2 745;2 601;2 754;2 754;2 754;2 326;2 337;2 180;2 326;2 326;2 326;2 366;2 326;2 326
1942;2 329;2 082;2 020;2 198;2 345;2 150;2 141;2 719;2 307;2 000;2 086;2 001;1 966;2 192;1 938;2 318;2 086;2 206;2 086;2 176;1 995;2 287;2 109;1 949;1 949;2 194;2 193;2 227;2 227;2 141;2 227;2 368;2 368;2 444;2 368;2 368;2 368;2 175;2 368;2 150;2 150;2 150;2 150;2 150;2 150;2 150;2 150;2 150;2 150;2 150;2 117;2 176;2 735;2 591;2 745;2 745;2 745;2 318;2 328;2 172;2 318;2 318;2 318;2 357;2 318;2 318
1943;2 319;2 072;2 029;2 191;2 336;2 135;2 119;2 709;2 298;1 981;2 077;1 983;1 970;2 186;1 955;2 315;2 077;2 207;2 077;2 153;2 006;2 279;2 094;1 954;1 954;2 185;2 184;2 218;2 218;2 139;2 218;2 359;2 359;2 434;2 359;2 359;2 359;2 166;2 359;2 135;2 135;2 135;2 135;2 135;2 135;2 135;2 135;2 135;2 135;2 135;2 095;2 153;2 725;2 581;2 735;2 735;2 735;2 309;2 319;2 163;2 309;2 309;2 309;2 348;2 309;2 309
