Data Figure 3.1: Data series on net foreign wealth across world regions (% of world GDP) (MER);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixMacro.xlsx sheet C3w;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America Oceania;Latin America;Middle East North Africa;Sub-Saharan Africa;Russia Central Asia;East Asia;South & South-East Asia;DE;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI
2022;0,00%;4%;-15%;-2%;3%;-1%;0%;10%;-1%;3%;0%;-1%;-1%;-0%;-0%;1%;1%;0%;1%;-1%;-16%;1%;-1%;-0%;1%;0%;-1%;-0%;-0%;-1%;-0%;1%;0%;-0%;0%;-0%;1%;-0%;2%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%;-0%;1%;-0%;3%;3%;1%;2%;2%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;1%
2023;-0,00%;5%;-17%;-2%;4%;-1%;1%;11%;-1%;3%;0%;-1%;-1%;-0%;0%;1%;1%;0%;2%;-1%;-18%;1%;-0%;-0%;0%;0%;-1%;-0%;-0%;-1%;-1%;1%;0%;-0%;0%;-0%;1%;-0%;2%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%;-0%;1%;-0%;3%;3%;1%;2%;2%;-0%;-1%;-0%;-0%;-0%;-0%;0%;-0%;1%
2024;0,00%;5%;-18%;-2%;4%;-1%;1%;11%;-1%;3%;0%;-1%;-1%;-0%;0%;1%;1%;0%;2%;-1%;-18%;1%;-0%;-0%;0%;0%;-1%;-0%;-0%;-1%;-1%;1%;0%;-0%;0%;-0%;1%;-0%;2%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%;-0%;1%;-0%;3%;3%;1%;2%;2%;-0%;-1%;-0%;-0%;-0%;-0%;0%;-0%;1%
2025;0,00%;6%;-18%;-2%;4%;-1%;1%;11%;-1%;3%;0%;-1%;-1%;-1%;0%;1%;1%;0%;2%;-0%;-19%;1%;-0%;-0%;0%;0%;-1%;-0%;-0%;-1%;-1%;1%;0%;-0%;0%;-0%;1%;-0%;2%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%;-0%;1%;-0%;3%;3%;1%;2%;2%;-0%;-1%;-0%;-0%;-0%;-0%;0%;-0%;1%
2026;-0,00%;6%;-18%;-2%;4%;-1%;1%;11%;-1%;3%;0%;-1%;-1%;-1%;0%;1%;2%;0%;1%;-0%;-19%;1%;-0%;-0%;0%;0%;-1%;-0%;-0%;-1%;-1%;1%;0%;-0%;0%;-0%;1%;-0%;2%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%;-0%;1%;-0%;3%;3%;1%;2%;2%;-0%;-1%;-0%;-0%;-0%;-0%;0%;-0%;1%
2027;0,00%;6%;-18%;-2%;4%;-0%;1%;10%;-1%;3%;0%;-1%;-1%;-0%;0%;1%;2%;0%;1%;-0%;-19%;1%;-0%;-0%;0%;0%;-1%;-0%;-0%;-1%;-1%;1%;0%;-0%;0%;-0%;1%;-0%;2%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%;-0%;1%;0%;3%;3%;1%;2%;2%;-0%;-2%;-0%;-0%;-0%;-0%;-0%;-0%;1%
2028;0,00%;6%;-18%;-2%;4%;0%;1%;10%;-1%;3%;0%;-0%;-1%;-0%;-0%;1%;2%;0%;1%;-0%;-19%;1%;-0%;-0%;0%;0%;-1%;-0%;-0%;-1%;-1%;1%;0%;-0%;0%;-0%;1%;-0%;2%;-0%;-0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;1%;0%;3%;3%;1%;1%;2%;-0%;-2%;0%;-0%;-0%;-0%;-0%;-0%;1%
2029;-0,00%;6%;-17%;-2%;4%;0%;1%;9%;-1%;3%;0%;-0%;-1%;-0%;-0%;1%;2%;0%;1%;-0%;-19%;1%;-0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;0%;-0%;1%;-0%;2%;-0%;-0%;0%;0%;-0%;-0%;0%;-0%;0%;0%;0%;1%;1%;2%;3%;1%;1%;2%;-0%;-2%;0%;-0%;-0%;-0%;-0%;-0%;1%
2030;0,00%;6%;-17%;-1%;4%;0%;1%;8%;-1%;2%;0%;-0%;-1%;-0%;-0%;1%;2%;0%;1%;-0%;-18%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;-0%;1%;-1%;2%;-0%;-0%;0%;0%;-0%;-0%;0%;0%;0%;0%;0%;1%;1%;2%;3%;1%;1%;2%;-0%;-2%;0%;-0%;-0%;-0%;-0%;-0%;1%
2031;0,00%;6%;-17%;-1%;4%;0%;1%;8%;-2%;2%;0%;-0%;-1%;-0%;-0%;1%;2%;0%;1%;-0%;-18%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;1%;2%;3%;0%;1%;2%;-0%;-3%;0%;-0%;-0%;-0%;-0%;-0%;1%
2032;0,00%;6%;-17%;-1%;4%;1%;2%;8%;-2%;2%;0%;-0%;-1%;-0%;-0%;1%;2%;0%;1%;0%;-18%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;1%;2%;2%;0%;1%;2%;-0%;-3%;0%;-0%;-0%;-0%;-0%;-0%;1%
2033;0,00%;6%;-17%;-1%;4%;1%;2%;7%;-2%;2%;0%;-0%;-1%;-0%;-0%;1%;2%;0%;1%;0%;-18%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;1%;2%;2%;0%;1%;1%;0%;-2%;0%;-0%;-0%;-0%;0%;-0%;1%
2034;0,00%;6%;-17%;-1%;4%;1%;2%;7%;-1%;2%;0%;-0%;-1%;-0%;-0%;1%;2%;0%;1%;0%;-18%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;1%;2%;2%;0%;1%;1%;0%;-2%;0%;-0%;-0%;-0%;0%;-0%;1%
2035;-0,00%;6%;-17%;-1%;4%;1%;2%;6%;-1%;2%;0%;-0%;-1%;-0%;-0%;1%;2%;0%;1%;0%;-18%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;1%;2%;2%;0%;1%;1%;0%;-2%;0%;-0%;-0%;0%;0%;-0%;1%
2036;0,00%;5%;-15%;-1%;4%;2%;2%;6%;-1%;2%;0%;-0%;-1%;-0%;-0%;1%;2%;0%;1%;0%;-16%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;1%;1%;2%;2%;0%;1%;1%;0%;-2%;0%;-0%;-0%;0%;0%;-0%;1%
2037;0,00%;4%;-14%;-1%;4%;1%;2%;6%;-1%;2%;0%;-0%;-1%;-0%;-0%;1%;2%;0%;1%;0%;-15%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;1%;1%;2%;2%;0%;1%;1%;-0%;-2%;0%;-0%;-0%;0%;0%;-0%;1%
2038;-0,00%;4%;-14%;-1%;4%;2%;2%;5%;-2%;2%;0%;-0%;-1%;-0%;-0%;1%;2%;0%;1%;0%;-15%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;1%;1%;1%;2%;0%;1%;1%;-0%;-2%;0%;-0%;-0%;0%;0%;-0%;1%
2039;0,00%;4%;-13%;-1%;4%;2%;2%;5%;-2%;2%;0%;-0%;-1%;-0%;-0%;1%;1%;0%;1%;0%;-14%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;2%;0%;1%;1%;-0%;-2%;0%;-0%;-0%;0%;0%;-0%;1%
2040;-0,00%;4%;-13%;-1%;4%;2%;2%;5%;-2%;2%;0%;-0%;-1%;-0%;-0%;1%;1%;0%;1%;0%;-13%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;1%;1%;-0%;-2%;0%;-0%;-0%;0%;0%;-0%;1%
2041;-0,00%;3%;-12%;-1%;3%;2%;2%;5%;-2%;1%;0%;-0%;-1%;-0%;-0%;1%;1%;0%;1%;0%;-13%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;1%;1%;-0%;-2%;0%;-0%;-0%;0%;0%;-0%;1%
2042;-0,00%;3%;-11%;-1%;3%;2%;2%;4%;-2%;1%;0%;-0%;-1%;-0%;-0%;1%;1%;0%;1%;0%;-12%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;1%;1%;-0%;-2%;0%;-0%;-0%;0%;0%;-0%;1%
2043;0,00%;3%;-11%;-1%;3%;2%;2%;4%;-2%;1%;0%;-0%;-1%;-0%;-0%;1%;1%;0%;0%;0%;-11%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;1%;1%;-0%;-3%;0%;-0%;-0%;0%;0%;-0%;1%
2044;-0,00%;3%;-10%;-1%;3%;2%;1%;4%;-2%;1%;0%;-0%;-1%;-0%;-0%;1%;1%;0%;0%;0%;-11%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;1%;1%;-0%;-3%;0%;-0%;-0%;0%;0%;-0%;1%
2045;-0,00%;2%;-10%;-1%;3%;2%;1%;4%;-2%;1%;0%;-0%;-1%;-0%;-0%;1%;1%;0%;0%;0%;-10%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;1%;1%;-0%;-3%;0%;-0%;-0%;0%;0%;-0%;1%
2046;0,00%;2%;-9%;-1%;3%;2%;1%;3%;-2%;1%;0%;-0%;-1%;-0%;-0%;1%;1%;0%;0%;0%;-10%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;2%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;1%;1%;-0%;-3%;0%;-0%;-0%;0%;0%;-0%;1%
2047;0,00%;2%;-9%;-1%;3%;2%;1%;3%;-2%;1%;0%;-0%;-1%;-0%;-0%;1%;1%;0%;0%;0%;-9%;1%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;1%;-1%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;1%;1%;-0%;-3%;0%;-0%;-0%;0%;0%;-0%;1%
2048;0,00%;2%;-8%;-1%;3%;2%;1%;3%;-2%;1%;0%;-0%;-1%;-0%;-0%;1%;1%;0%;0%;0%;-9%;0%;0%;-0%;0%;0%;-1%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;0%;-1%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;0%;1%;-0%;-3%;0%;-0%;-0%;0%;0%;-0%;1%
2049;-0,00%;2%;-8%;-1%;3%;2%;1%;3%;-2%;1%;0%;-0%;-1%;-0%;-0%;1%;1%;0%;0%;0%;-8%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;0%;1%;-0%;-3%;0%;-0%;-0%;0%;0%;-0%;1%
2050;0,00%;1%;-7%;-1%;3%;2%;1%;3%;-2%;1%;0%;-0%;-1%;-0%;-0%;1%;1%;0%;0%;0%;-7%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;0%;1%;-0%;-3%;-0%;-0%;-0%;0%;0%;-0%;1%
2051;-0,00%;1%;-7%;-1%;3%;2%;1%;2%;-2%;1%;0%;-0%;-1%;-0%;-0%;1%;1%;0%;0%;0%;-7%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;0%;1%;-0%;-3%;-0%;-0%;-0%;0%;0%;-0%;1%
2052;0,00%;1%;-6%;-1%;3%;2%;1%;2%;-2%;1%;0%;-0%;-1%;-0%;-0%;0%;1%;0%;0%;0%;-7%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;0%;1%;-0%;-3%;-0%;-0%;-0%;-0%;0%;-0%;1%
2053;0,00%;1%;-6%;-1%;3%;2%;1%;2%;-2%;1%;0%;-0%;-1%;-0%;-0%;0%;1%;0%;0%;0%;-7%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;0%;1%;-0%;-3%;-0%;-0%;-0%;-0%;0%;-0%;1%
2054;0,00%;1%;-6%;-1%;3%;2%;1%;2%;-2%;1%;0%;-0%;-1%;-0%;-0%;0%;1%;0%;0%;0%;-6%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;0%;1%;-0%;-3%;-0%;-0%;-0%;-0%;0%;-0%;1%
2055;-0,00%;1%;-6%;-1%;3%;2%;1%;2%;-2%;1%;0%;-0%;-1%;-0%;-0%;0%;1%;0%;0%;0%;-6%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;0%;1%;-0%;-3%;-0%;-0%;-0%;-0%;0%;-0%;1%
2056;0,00%;1%;-5%;-1%;2%;2%;1%;2%;-2%;1%;0%;-0%;-1%;-0%;-0%;0%;1%;0%;0%;0%;-6%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;1%;0%;-0%;1%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;1%;1%;0%;0%;1%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2057;0,00%;1%;-5%;-1%;2%;2%;1%;2%;-2%;1%;0%;-0%;-1%;-0%;-0%;0%;1%;0%;0%;0%;-6%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;1%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;1%;0%;0%;1%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2058;-0,00%;1%;-5%;-1%;2%;2%;1%;2%;-2%;0%;0%;-0%;-1%;-0%;-0%;0%;0%;0%;0%;0%;-5%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;1%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;1%;0%;0%;1%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2059;-0,00%;1%;-5%;-1%;2%;2%;1%;2%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;0%;-5%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;1%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2060;0,00%;1%;-4%;-1%;2%;2%;1%;2%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;0%;-5%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2061;0,00%;1%;-4%;-1%;2%;2%;1%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;0%;-5%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2062;0,00%;1%;-4%;-1%;2%;2%;1%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;0%;-4%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2063;-0,00%;0%;-4%;-1%;2%;2%;1%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-4%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2064;0,00%;0%;-4%;-1%;2%;2%;1%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-4%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2065;-0,00%;0%;-3%;-1%;2%;2%;1%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-4%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2066;-0,00%;0%;-3%;-1%;2%;2%;1%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-4%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2067;-0,00%;0%;-3%;-1%;2%;2%;1%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-3%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2068;-0,00%;0%;-3%;-1%;2%;2%;1%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-3%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2069;0,00%;0%;-3%;-1%;2%;2%;1%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-3%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;1%
2070;-0,00%;0%;-3%;-1%;2%;2%;1%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-3%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;1%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;0%
2071;0,00%;0%;-2%;-1%;2%;1%;1%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-3%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;1%;0%;0%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;0%
2072;0,00%;0%;-2%;-1%;2%;1%;1%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-2%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;0%
2073;-0,00%;0%;-2%;-1%;1%;1%;1%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-2%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;0%
2074;-0,00%;0%;-2%;-1%;1%;1%;0%;1%;-2%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-2%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;-2%;-0%;-0%;-0%;-0%;0%;-0%;0%
2075;0,00%;0%;-2%;-1%;1%;1%;0%;1%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-2%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2076;0,00%;0%;-2%;-0%;1%;1%;0%;1%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-2%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2077;-0,00%;0%;-2%;-0%;1%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-2%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2078;0,00%;0%;-1%;-0%;1%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-2%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2079;-0,00%;0%;-1%;-0%;1%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-1%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
