Data Figure 2.13a and 2.14a (1/3): Data series on posttax net income shares (top 10% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixDistribution.xlsx sheet I8a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI;Core Social-Democratic Europe (DE-DK-FR-GB-NL-NO-SE);Core Western Europe (DE-FR-GB);Core Nordic Europe (DK-NL-NO-SE);World (population-weighted);Europe (Pop. weighted);North America/ Oceania (pop.weighted);Latin America (pop.weighted);Middle East/North Africa (pop.weighted);Subsaharan Africa (pop.weighted);Russia/ Central Asia (pop.weighted);East Asia (pop.weighted);South & South-East Asia (pop.weighted);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928;54%;40%;44%;61%;59%;59%;23%;55%;48%;36%;38%;37%;43%;41%;39%;38%;37%;37%;39%;31%;45%;36%;32%;53%;46%;51%;64%;51%;55%;57%;56%;58%;61%;60%;58%;58%;59%;59%;58%;57%;57%;57%;56%;57%;56%;56%;57%;57%;63%;57%;23%;23%;54%;52%;53%;53%;53%;47%;49%;45%;47%;47%;47%;47%;47%;47%;39%;40%;38%;47%;37%;44%;58%;59%;57%;23%;54%;48%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1929;54%;39%;43%;61%;59%;59%;23%;55%;48%;35%;37%;36%;42%;41%;38%;37%;37%;37%;38%;31%;44%;36%;32%;53%;46%;51%;64%;51%;55%;57%;56%;58%;61%;60%;58%;58%;59%;59%;58%;57%;57%;57%;56%;57%;57%;57%;57%;57%;63%;57%;23%;23%;54%;52%;53%;52%;52%;47%;48%;45%;47%;46%;46%;46%;46%;46%;38%;39%;37%;46%;36%;43%;58%;59%;57%;23%;53%;47%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1930;53%;38%;43%;61%;59%;59%;23%;55%;48%;33%;36%;35%;42%;40%;38%;36%;36%;37%;37%;30%;44%;36%;31%;54%;46%;51%;64%;51%;55%;57%;56%;58%;61%;60%;58%;58%;59%;59%;58%;57%;57%;57%;57%;57%;57%;57%;57%;57%;63%;57%;23%;23%;54%;51%;52%;52%;52%;46%;48%;45%;47%;46%;46%;46%;46%;46%;37%;38%;36%;46%;35%;43%;58%;59%;57%;23%;53%;47%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1931;52%;38%;43%;62%;59%;59%;24%;54%;48%;34%;36%;35%;41%;39%;38%;36%;36%;37%;37%;30%;43%;36%;32%;52%;46%;51%;65%;51%;55%;57%;56%;58%;60%;60%;58%;58%;59%;59%;58%;57%;57%;57%;57%;57%;57%;57%;57%;57%;63%;57%;23%;24%;53%;51%;52%;52%;52%;47%;48%;45%;47%;46%;46%;47%;46%;46%;37%;38%;36%;46%;35%;42%;58%;59%;57%;23%;53%;47%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1932;51%;38%;44%;63%;59%;59%;24%;54%;48%;35%;36%;35%;41%;38%;38%;36%;36%;36%;37%;30%;45%;36%;32%;51%;46%;51%;65%;51%;55%;58%;56%;58%;60%;60%;58%;58%;58%;59%;58%;57%;57%;57%;57%;57%;57%;57%;57%;57%;62%;57%;24%;24%;53%;50%;52%;51%;51%;47%;48%;45%;47%;47%;47%;47%;47%;47%;37%;38%;36%;46%;36%;44%;58%;59%;57%;24%;52%;47%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1933;52%;38%;44%;62%;59%;59%;24%;55%;48%;36%;36%;35%;41%;38%;38%;36%;36%;36%;37%;31%;44%;37%;32%;50%;46%;51%;65%;51%;55%;58%;56%;58%;60%;60%;58%;58%;58%;59%;58%;57%;57%;57%;57%;57%;57%;57%;57%;57%;62%;57%;24%;24%;52%;50%;51%;51%;51%;47%;48%;46%;47%;47%;47%;47%;47%;47%;37%;38%;36%;46%;36%;43%;58%;59%;57%;24%;52%;48%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1934;52%;38%;46%;63%;59%;59%;24%;54%;49%;37%;36%;35%;41%;37%;38%;36%;36%;35%;37%;31%;46%;37%;32%;49%;47%;51%;65%;51%;55%;58%;57%;58%;60%;60%;58%;58%;58%;59%;58%;57%;57%;57%;57%;57%;57%;57%;57%;57%;62%;57%;24%;24%;51%;49%;51%;50%;50%;47%;49%;46%;48%;47%;47%;47%;47%;47%;37%;38%;36%;46%;36%;45%;59%;59%;57%;24%;51%;48%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1935;52%;38%;44%;63%;59%;60%;24%;54%;49%;37%;36%;35%;41%;36%;38%;36%;36%;35%;37%;31%;45%;37%;32%;47%;47%;51%;66%;51%;55%;58%;57%;58%;60%;60%;58%;58%;58%;59%;57%;57%;57%;57%;57%;57%;57%;57%;57%;58%;61%;57%;24%;24%;51%;49%;50%;50%;50%;48%;49%;46%;48%;47%;47%;48%;47%;47%;37%;38%;36%;46%;36%;44%;59%;58%;57%;24%;51%;48%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1936;52%;38%;44%;62%;59%;60%;25%;53%;49%;38%;36%;35%;41%;35%;38%;36%;36%;34%;37%;31%;45%;37%;32%;46%;47%;51%;66%;51%;55%;58%;57%;58%;60%;60%;58%;58%;58%;59%;57%;57%;57%;57%;57%;57%;57%;57%;57%;58%;61%;57%;24%;25%;50%;48%;50%;49%;49%;48%;49%;46%;48%;48%;48%;48%;48%;48%;37%;38%;36%;46%;36%;44%;59%;58%;57%;25%;50%;49%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1937;52%;39%;43%;63%;59%;60%;25%;53%;49%;39%;36%;35%;41%;34%;38%;36%;36%;34%;37%;31%;44%;37%;32%;45%;47%;51%;66%;51%;55%;58%;57%;58%;59%;60%;58%;58%;58%;58%;57%;57%;57%;57%;57%;57%;57%;57%;57%;58%;61%;57%;25%;25%;50%;48%;49%;49%;49%;48%;50%;47%;49%;48%;48%;48%;48%;48%;37%;38%;35%;46%;36%;43%;59%;58%;57%;25%;50%;49%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1938;53%;39%;43%;62%;59%;60%;25%;53%;50%;40%;36%;35%;40%;34%;38%;36%;36%;33%;37%;31%;43%;37%;32%;44%;47%;51%;67%;51%;55%;58%;57%;58%;59%;60%;58%;58%;58%;58%;57%;57%;57%;57%;57%;57%;57%;57%;57%;58%;60%;57%;25%;25%;49%;47%;49%;48%;48%;48%;50%;47%;49%;48%;48%;48%;48%;48%;36%;38%;35%;46%;36%;42%;59%;58%;57%;25%;49%;49%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1939;53%;39%;45%;62%;59%;60%;25%;54%;50%;41%;36%;35%;40%;33%;38%;36%;36%;33%;37%;31%;46%;37%;33%;43%;48%;51%;67%;51%;55%;58%;57%;58%;59%;60%;57%;58%;58%;58%;57%;57%;57%;57%;57%;57%;57%;57%;57%;58%;60%;57%;25%;25%;49%;47%;48%;48%;48%;49%;50%;47%;49%;48%;48%;49%;48%;48%;36%;38%;35%;46%;36%;44%;59%;58%;57%;25%;49%;49%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1940;53%;39%;45%;62%;59%;60%;25%;54%;50%;41%;36%;35%;40%;32%;38%;36%;36%;32%;38%;31%;46%;37%;33%;41%;48%;51%;67%;51%;55%;59%;57%;58%;59%;59%;57%;58%;58%;58%;57%;57%;57%;57%;57%;57%;57%;57%;58%;58%;60%;57%;25%;25%;48%;46%;48%;47%;48%;49%;50%;47%;49%;49%;49%;49%;49%;49%;36%;38%;35%;46%;36%;44%;59%;58%;57%;25%;48%;50%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1941;54%;39%;41%;63%;58%;60%;26%;53%;49%;41%;35%;35%;39%;32%;38%;35%;35%;32%;37%;31%;41%;36%;33%;42%;47%;51%;67%;51%;55%;58%;57%;57%;57%;59%;57%;57%;57%;58%;56%;58%;57%;57%;57%;57%;57%;57%;58%;58%;60%;57%;25%;26%;46%;45%;46%;46%;46%;48%;49%;47%;49%;48%;48%;48%;48%;48%;36%;37%;34%;45%;35%;41%;59%;58%;57%;25%;46%;48%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1942;55%;38%;36%;63%;58%;60%;26%;54%;48%;41%;34%;35%;38%;32%;37%;35%;34%;31%;36%;31%;36%;35%;32%;42%;46%;51%;67%;51%;54%;58%;57%;56%;55%;59%;56%;56%;57%;58%;56%;58%;57%;57%;57%;57%;57%;57%;58%;58%;60%;57%;25%;26%;44%;43%;45%;44%;44%;47%;47%;47%;48%;47%;47%;47%;47%;47%;35%;37%;34%;44%;35%;36%;59%;57%;57%;26%;44%;47%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1943;56%;39%;31%;62%;57%;60%;26%;55%;47%;40%;34%;34%;38%;31%;36%;34%;33%;31%;35%;30%;31%;34%;32%;42%;45%;50%;67%;51%;54%;58%;56%;56%;53%;59%;55%;56%;56%;58%;55%;58%;57%;57%;57%;58%;57%;57%;58%;58%;59%;57%;26%;26%;42%;41%;43%;43%;43%;46%;46%;47%;47%;46%;46%;46%;46%;46%;34%;36%;33%;42%;34%;31%;59%;57%;57%;26%;42%;46%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1944;57%;40%;30%;62%;56%;60%;26%;52%;46%;40%;33%;34%;37%;31%;35%;33%;32%;30%;35%;30%;29%;33%;32%;43%;44%;50%;67%;51%;54%;58%;56%;55%;51%;59%;55%;55%;56%;58%;54%;58%;57%;57%;57%;58%;57%;57%;58%;58%;59%;57%;26%;26%;40%;40%;42%;41%;41%;45%;44%;46%;46%;45%;45%;45%;45%;45%;34%;36%;32%;41%;34%;30%;59%;56%;57%;26%;40%;45%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1945;57%;40%;29%;61%;56%;60%;26%;43%;45%;39%;32%;34%;36%;31%;35%;32%;32%;30%;34%;30%;28%;32%;32%;43%;43%;50%;66%;51%;54%;58%;56%;55%;49%;59%;54%;55%;55%;58%;54%;58%;58%;57%;57%;58%;57%;57%;58%;58%;59%;57%;26%;26%;37%;38%;40%;40%;40%;44%;43%;46%;45%;44%;44%;44%;44%;44%;33%;35%;31%;40%;33%;29%;59%;56%;57%;26%;38%;44%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1946;55%;37%;32%;61%;55%;60%;26%;36%;44%;39%;31%;34%;35%;30%;34%;32%;31%;29%;33%;29%;32%;31%;32%;44%;42%;50%;66%;51%;54%;58%;56%;54%;47%;59%;54%;54%;54%;58%;53%;58%;58%;57%;57%;58%;57%;57%;58%;58%;59%;57%;26%;26%;35%;37%;39%;38%;38%;44%;41%;46%;44%;43%;43%;44%;43%;43%;32%;35%;31%;40%;33%;32%;59%;55%;57%;26%;36%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1947;54%;36%;31%;62%;55%;60%;26%;35%;43%;38%;30%;34%;34%;30%;33%;31%;30%;29%;32%;29%;31%;30%;31%;44%;41%;50%;66%;51%;53%;58%;56%;53%;46%;59%;53%;53%;54%;58%;52%;58%;58%;57%;57%;58%;57%;57%;58%;58%;59%;57%;26%;26%;33%;35%;37%;36%;37%;43%;40%;46%;43%;42%;42%;43%;42%;42%;32%;34%;30%;39%;32%;31%;58%;55%;57%;26%;34%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1948;54%;35%;33%;62%;54%;60%;26%;34%;42%;38%;30%;34%;33%;30%;32%;30%;29%;28%;31%;29%;33%;29%;31%;44%;41%;50%;66%;51%;53%;58%;56%;53%;44%;59%;52%;53%;53%;58%;52%;58%;58%;57%;57%;58%;57%;57%;58%;58%;59%;57%;26%;26%;31%;33%;35%;35%;35%;42%;38%;46%;42%;42%;42%;42%;42%;41%;31%;34%;29%;38%;32%;33%;58%;54%;58%;26%;32%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1949;53%;34%;33%;61%;54%;60%;26%;32%;40%;37%;29%;33%;32%;30%;32%;29%;29%;28%;31%;28%;33%;28%;31%;45%;40%;50%;66%;51%;53%;57%;55%;52%;42%;59%;52%;52%;53%;58%;51%;58%;58%;57%;57%;58%;57%;57%;58%;58%;59%;57%;26%;26%;29%;32%;34%;33%;34%;41%;36%;45%;41%;41%;41%;41%;41%;40%;30%;33%;29%;37%;31%;33%;58%;54%;58%;26%;30%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1950;53%;34%;35%;60%;53%;60%;26%;35%;39%;37%;28%;33%;31%;29%;31%;28%;28%;27%;30%;28%;35%;26%;31%;45%;39%;50%;66%;51%;53%;57%;55%;51%;40%;59%;51%;51%;52%;58%;50%;58%;58%;58%;57%;58%;57%;57%;58%;58%;59%;57%;26%;26%;27%;30%;32%;32%;32%;40%;35%;45%;41%;40%;40%;40%;40%;40%;30%;33%;28%;36%;31%;34%;58%;53%;58%;26%;27%;38%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1951;53%;33%;31%;59%;54%;60%;26%;34%;39%;36%;28%;33%;32%;29%;31%;28%;28%;27%;30%;28%;31%;26%;30%;45%;39%;50%;66%;52%;52%;57%;55%;52%;40%;59%;52%;52%;53%;58%;51%;59%;58%;58%;58%;58%;58%;58%;59%;59%;59%;58%;26%;26%;27%;30%;33%;32%;32%;41%;35%;45%;41%;40%;40%;40%;40%;40%;30%;32%;28%;36%;31%;31%;58%;53%;58%;26%;27%;38%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1952;52%;33%;31%;58%;54%;61%;26%;34%;40%;35%;28%;33%;32%;29%;31%;28%;28%;27%;30%;28%;31%;26%;30%;44%;40%;49%;66%;53%;52%;57%;55%;53%;41%;58%;52%;53%;53%;58%;52%;59%;59%;59%;58%;59%;58%;58%;59%;60%;58%;59%;26%;26%;27%;31%;33%;32%;32%;41%;35%;45%;42%;41%;41%;41%;41%;41%;30%;32%;28%;36%;31%;31%;58%;54%;59%;26%;28%;38%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1953;52%;33%;30%;58%;55%;61%;26%;33%;40%;35%;28%;33%;32%;29%;31%;28%;27%;27%;30%;28%;30%;26%;30%;43%;40%;49%;65%;54%;52%;57%;54%;53%;42%;58%;53%;53%;54%;58%;52%;60%;59%;59%;59%;59%;59%;59%;60%;60%;58%;59%;26%;26%;27%;31%;33%;32%;33%;42%;35%;44%;42%;41%;41%;42%;41%;41%;29%;32%;28%;36%;31%;30%;58%;54%;59%;26%;28%;38%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1954;52%;33%;31%;58%;55%;61%;26%;35%;41%;34%;28%;33%;33%;28%;31%;28%;27%;27%;30%;28%;31%;26%;29%;43%;41%;49%;65%;54%;51%;56%;54%;54%;42%;57%;53%;54%;54%;58%;53%;60%;60%;60%;59%;60%;59%;59%;60%;61%;58%;60%;26%;26%;27%;31%;33%;32%;33%;42%;36%;44%;43%;42%;42%;42%;42%;42%;29%;32%;27%;36%;30%;30%;57%;54%;59%;26%;28%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1955;52%;33%;31%;58%;55%;62%;26%;35%;41%;33%;28%;33%;33%;28%;31%;28%;27%;26%;30%;28%;31%;26%;29%;42%;41%;48%;65%;55%;51%;56%;54%;54%;43%;57%;54%;55%;55%;58%;53%;61%;60%;60%;60%;61%;60%;60%;61%;61%;57%;60%;26%;26%;27%;31%;33%;33%;33%;43%;36%;44%;43%;42%;42%;43%;42%;42%;29%;31%;27%;37%;30%;31%;57%;54%;60%;26%;28%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1956;51%;32%;30%;58%;55%;62%;26%;36%;40%;32%;28%;33%;33%;28%;31%;28%;27%;26%;30%;28%;30%;26%;28%;41%;42%;48%;65%;56%;51%;56%;53%;55%;43%;57%;55%;55%;56%;58%;54%;61%;61%;61%;60%;61%;60%;60%;61%;62%;57%;61%;26%;26%;27%;31%;33%;33%;33%;43%;36%;44%;44%;43%;43%;43%;43%;43%;29%;31%;27%;37%;30%;30%;57%;55%;60%;26%;28%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1957;51%;32%;30%;58%;56%;63%;26%;37%;41%;32%;27%;33%;34%;28%;31%;28%;27%;26%;30%;28%;30%;26%;28%;41%;42%;48%;65%;57%;50%;56%;53%;56%;44%;56%;55%;56%;56%;58%;55%;62%;62%;61%;61%;62%;61%;61%;62%;62%;57%;61%;26%;26%;27%;31%;34%;33%;33%;44%;36%;43%;44%;43%;43%;44%;43%;43%;29%;31%;27%;37%;30%;30%;57%;55%;61%;26%;28%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1958;51%;32%;31%;58%;56%;63%;26%;38%;41%;31%;27%;33%;34%;27%;31%;28%;27%;26%;30%;28%;31%;26%;27%;40%;42%;47%;65%;58%;50%;55%;53%;56%;44%;56%;56%;56%;57%;58%;55%;62%;62%;62%;61%;62%;61%;61%;62%;63%;57%;62%;26%;26%;27%;31%;34%;33%;34%;44%;36%;43%;45%;44%;44%;44%;44%;44%;29%;31%;27%;37%;30%;30%;57%;55%;61%;26%;28%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1959;51%;32%;31%;57%;56%;63%;26%;40%;42%;30%;27%;33%;34%;27%;31%;28%;27%;26%;30%;28%;31%;26%;27%;39%;43%;47%;64%;59%;50%;55%;52%;57%;45%;55%;56%;57%;58%;58%;56%;63%;63%;62%;62%;63%;62%;62%;63%;63%;56%;62%;26%;26%;27%;32%;34%;33%;34%;45%;36%;43%;45%;44%;44%;45%;44%;44%;28%;31%;27%;37%;30%;30%;56%;55%;62%;26%;28%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1960;51%;32%;31%;57%;57%;64%;26%;45%;42%;29%;27%;32%;34%;27%;31%;28%;27%;26%;30%;28%;31%;26%;26%;39%;43%;47%;64%;60%;49%;55%;52%;58%;45%;55%;57%;58%;58%;58%;56%;63%;63%;63%;62%;63%;62%;62%;64%;64%;56%;63%;26%;26%;27%;32%;34%;33%;34%;45%;37%;43%;46%;45%;45%;45%;45%;45%;28%;30%;27%;37%;30%;31%;56%;56%;62%;26%;28%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1961;52%;31%;31%;57%;57%;64%;26%;54%;42%;29%;27%;32%;34%;27%;30%;27%;27%;26%;29%;28%;31%;26%;26%;39%;44%;47%;65%;60%;49%;55%;52%;58%;45%;55%;58%;58%;59%;58%;57%;64%;63%;63%;62%;63%;62%;62%;64%;64%;56%;63%;26%;26%;27%;32%;34%;34%;34%;46%;37%;42%;46%;45%;45%;46%;45%;45%;28%;30%;27%;37%;29%;30%;56%;56%;62%;26%;28%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1962;52%;31%;31%;57%;58%;64%;26%;54%;42%;29%;27%;32%;34%;27%;29%;27%;26%;25%;29%;27%;32%;26%;26%;38%;44%;47%;65%;60%;49%;55%;52%;59%;45%;54%;58%;59%;60%;58%;58%;64%;63%;63%;62%;64%;63%;63%;64%;64%;56%;63%;26%;26%;27%;32%;34%;34%;34%;46%;37%;42%;47%;46%;46%;46%;46%;46%;28%;30%;26%;37%;29%;31%;56%;56%;63%;26%;28%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1963;52%;31%;32%;57%;58%;64%;26%;53%;42%;28%;26%;32%;33%;27%;28%;27%;26%;25%;29%;27%;32%;26%;26%;38%;45%;47%;65%;60%;49%;55%;52%;60%;45%;54%;59%;60%;60%;58%;58%;64%;63%;63%;63%;64%;63%;63%;64%;64%;57%;63%;25%;26%;27%;32%;35%;34%;34%;47%;36%;42%;47%;46%;46%;47%;46%;46%;28%;29%;26%;37%;29%;32%;57%;56%;63%;25%;28%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1964;52%;30%;32%;57%;58%;64%;25%;53%;42%;28%;26%;32%;33%;27%;27%;26%;26%;25%;29%;27%;33%;26%;25%;38%;45%;47%;65%;60%;49%;55%;52%;60%;45%;54%;60%;60%;61%;58%;59%;64%;64%;63%;63%;64%;63%;63%;64%;64%;57%;63%;25%;25%;27%;32%;35%;34%;34%;47%;36%;42%;48%;47%;47%;47%;47%;47%;27%;29%;26%;38%;28%;32%;57%;57%;63%;25%;28%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1965;52%;30%;32%;57%;59%;64%;25%;52%;43%;28%;26%;32%;32%;26%;27%;26%;26%;25%;28%;27%;32%;26%;25%;38%;46%;47%;65%;60%;49%;55%;53%;61%;45%;53%;60%;61%;62%;58%;60%;64%;64%;64%;63%;64%;63%;63%;64%;65%;57%;63%;25%;25%;27%;32%;35%;34%;34%;48%;36%;42%;49%;47%;47%;48%;48%;47%;27%;29%;26%;38%;28%;32%;57%;57%;63%;25%;28%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1966;52%;30%;32%;57%;59%;64%;25%;53%;43%;27%;25%;32%;32%;26%;26%;26%;25%;25%;28%;26%;32%;26%;25%;38%;46%;47%;66%;60%;49%;55%;53%;62%;45%;53%;61%;62%;62%;58%;60%;64%;64%;64%;63%;64%;63%;63%;64%;65%;57%;63%;25%;25%;27%;32%;35%;34%;35%;48%;36%;41%;49%;48%;48%;48%;48%;48%;27%;29%;25%;38%;28%;31%;57%;57%;63%;25%;28%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1967;52%;29%;30%;58%;60%;65%;25%;57%;43%;27%;25%;32%;32%;26%;25%;25%;25%;25%;28%;26%;31%;26%;25%;38%;47%;47%;66%;60%;49%;56%;53%;62%;45%;53%;62%;62%;63%;58%;61%;65%;64%;64%;63%;64%;63%;63%;64%;65%;57%;63%;24%;25%;27%;32%;35%;34%;35%;49%;36%;41%;50%;48%;49%;49%;49%;48%;26%;28%;25%;38%;27%;30%;57%;58%;63%;25%;28%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1968;52%;29%;30%;58%;60%;65%;25%;60%;44%;27%;25%;32%;31%;26%;24%;25%;25%;24%;27%;26%;30%;26%;25%;38%;47%;47%;66%;60%;49%;56%;53%;63%;45%;52%;62%;63%;64%;58%;61%;65%;64%;64%;63%;64%;63%;63%;64%;65%;57%;63%;24%;25%;27%;32%;35%;34%;35%;49%;36%;41%;50%;49%;49%;49%;49%;49%;26%;28%;25%;38%;27%;30%;57%;58%;63%;24%;28%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1969;52%;29%;29%;58%;61%;65%;24%;60%;44%;26%;24%;32%;31%;26%;23%;25%;25%;24%;27%;25%;29%;26%;25%;37%;48%;47%;66%;60%;49%;56%;53%;64%;45%;52%;63%;64%;64%;58%;62%;65%;64%;64%;63%;65%;63%;63%;65%;65%;57%;64%;24%;24%;27%;32%;35%;34%;35%;50%;36%;41%;51%;50%;50%;50%;50%;49%;26%;28%;25%;38%;27%;29%;57%;58%;63%;24%;28%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;52%;28%;29%;58%;62%;65%;24%;58%;44%;26%;24%;32%;30%;26%;22%;25%;24%;24%;27%;25%;30%;26%;24%;37%;48%;47%;66%;60%;49%;56%;53%;64%;45%;52%;63%;64%;65%;58%;63%;65%;64%;64%;63%;65%;64%;63%;65%;65%;58%;64%;24%;24%;27%;32%;35%;34%;35%;50%;36%;40%;51%;50%;50%;50%;50%;50%;26%;27%;24%;38%;26%;29%;58%;58%;63%;24%;28%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;52%;28%;29%;58%;62%;64%;24%;59%;43%;26%;23%;32%;30%;26%;22%;24%;24%;24%;27%;25%;29%;26%;24%;37%;49%;48%;66%;61%;50%;56%;53%;63%;45%;51%;63%;63%;64%;58%;62%;63%;63%;63%;63%;64%;62%;61%;64%;63%;56%;63%;24%;24%;27%;32%;35%;34%;36%;49%;36%;40%;51%;49%;50%;51%;50%;50%;25%;27%;24%;38%;26%;29%;58%;58%;62%;24%;28%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
