Data Figure 1.1: Data series on Gross National Disposable Income (2025 Euros PPP) (monthly);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixMacro.xlsx Sheet A11m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America Oceania;Latin America;Middle East North Africa;Sub-Saharan Africa;Russia Central Asia;East Asia;South & South-East Asia;DE;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI
2082;4 006;5 056;5 173;3 869;3 902;3 563;4 200;3 918;4 105;5 065;5 505;4 976;5 086;4 995;5 035;5 377;5 690;5 233;5 185;4 858;5 272;5 138;5 092;4 957;3 578;4 188;3 845;4 141;3 908;4 008;3 712;4 833;3 709;3 947;3 807;3 591;4 461;4 489;3 668;3 027;3 899;3 613;3 864;3 415;3 240;3 830;3 563;3 034;4 196;3 587;4 443;4 023;3 795;4 766;4 836;5 065;3 666;4 162;4 070;4 332;3 866;3 843;4 153;4 493;4 272;4 369
2083;4 053;5 053;5 165;3 926;3 956;3 629;4 242;3 971;4 150;5 061;5 475;4 979;5 082;4 996;5 033;5 356;5 652;5 219;5 174;4 866;5 259;5 132;5 089;4 962;3 647;4 230;3 904;4 187;3 963;4 059;3 776;4 843;3 771;4 001;3 866;3 658;4 492;4 518;3 733;3 112;3 953;3 678;3 920;3 488;3 319;3 888;3 631;3 119;4 238;3 654;4 474;4 073;3 853;4 779;4 843;5 059;3 731;4 205;4 117;4 366;3 921;3 901;4 197;4 519;4 306;4 402
2084;4 102;5 050;5 156;3 983;4 011;3 697;4 284;4 025;4 195;5 057;5 445;4 981;5 078;4 997;5 031;5 335;5 613;5 205;5 164;4 873;5 245;5 125;5 086;4 966;3 717;4 273;3 963;4 233;4 019;4 110;3 840;4 853;3 834;4 055;3 925;3 726;4 523;4 546;3 798;3 201;4 008;3 745;3 976;3 562;3 399;3 947;3 700;3 206;4 280;3 722;4 505;4 123;3 913;4 792;4 850;5 052;3 796;4 248;4 165;4 401;3 977;3 960;4 241;4 545;4 341;4 434
2085;4 151;5 047;5 147;4 041;4 067;3 767;4 326;4 080;4 242;5 053;5 414;4 983;5 074;4 997;5 029;5 314;5 575;5 192;5 154;4 881;5 231;5 119;5 083;4 970;3 788;4 316;4 023;4 279;4 075;4 162;3 904;4 863;3 898;4 109;3 985;3 795;4 554;4 574;3 865;3 291;4 063;3 813;4 033;3 638;3 482;4 007;3 770;3 296;4 323;3 791;4 535;4 174;3 973;4 805;4 858;5 046;3 862;4 292;4 213;4 435;4 034;4 019;4 285;4 572;4 377;4 468
2086;4 201;5 044;5 138;4 100;4 123;3 838;4 368;4 136;4 288;5 048;5 385;4 984;5 069;4 998;5 027;5 293;5 536;5 179;5 144;4 889;5 216;5 112;5 079;4 973;3 861;4 360;4 083;4 326;4 132;4 214;3 970;4 872;3 963;4 164;4 046;3 865;4 585;4 602;3 932;3 385;4 119;3 882;4 091;3 716;3 567;4 068;3 842;3 389;4 366;3 862;4 566;4 225;4 034;4 818;4 866;5 041;3 930;4 336;4 262;4 470;4 092;4 079;4 330;4 598;4 413;4 501
2087;4 253;5 041;5 130;4 159;4 180;3 910;4 411;4 192;4 335;5 044;5 355;4 986;5 065;4 998;5 025;5 272;5 498;5 165;5 133;4 896;5 202;5 105;5 075;4 977;3 935;4 404;4 144;4 373;4 190;4 266;4 037;4 882;4 029;4 220;4 108;3 937;4 616;4 630;4 001;3 480;4 176;3 952;4 150;3 795;3 653;4 129;3 915;3 484;4 408;3 934;4 597;4 277;4 096;4 832;4 874;5 036;3 999;4 380;4 311;4 505;4 151;4 140;4 375;4 625;4 450;4 535
2088;4 304;5 038;5 121;4 219;4 239;3 984;4 455;4 249;4 383;5 041;5 326;4 988;5 060;4 999;5 023;5 251;5 460;5 152;5 123;4 904;5 188;5 098;5 071;4 980;4 009;4 448;4 205;4 419;4 248;4 319;4 105;4 891;4 096;4 276;4 171;4 010;4 646;4 659;4 071;3 579;4 234;4 024;4 210;3 876;3 742;4 191;3 989;3 582;4 452;4 007;4 628;4 329;4 160;4 844;4 882;5 031;4 068;4 425;4 360;4 541;4 210;4 202;4 420;4 652;4 488;4 569
2089;4 357;5 035;5 111;4 280;4 297;4 059;4 498;4 307;4 431;5 037;5 297;4 989;5 055;4 999;5 021;5 230;5 421;5 139;5 113;4 912;5 173;5 091;5 067;4 983;4 085;4 492;4 267;4 466;4 306;4 372;4 174;4 900;4 164;4 333;4 234;4 084;4 677;4 687;4 142;3 680;4 293;4 097;4 270;3 959;3 833;4 254;4 064;3 682;4 496;4 081;4 659;4 382;4 224;4 857;4 890;5 026;4 139;4 470;4 411;4 577;4 270;4 264;4 467;4 679;4 527;4 603
2090;4 411;5 032;5 102;4 341;4 357;4 136;4 542;4 366;4 480;5 033;5 269;4 991;5 051;5 000;5 019;5 209;5 383;5 125;5 103;4 920;5 158;5 083;5 062;4 986;4 162;4 536;4 330;4 513;4 366;4 426;4 244;4 909;4 234;4 391;4 299;4 159;4 708;4 715;4 214;3 784;4 353;4 171;4 332;4 043;3 927;4 317;4 141;3 786;4 540;4 157;4 690;4 435;4 289;4 870;4 898;5 022;4 211;4 516;4 461;4 614;4 332;4 327;4 513;4 707;4 566;4 638
2091;4 465;5 029;5 092;4 403;4 418;4 215;4 587;4 425;4 530;5 029;5 240;4 992;5 046;5 000;5 017;5 188;5 344;5 112;5 092;4 928;5 143;5 076;5 057;4 988;4 241;4 581;4 393;4 560;4 426;4 481;4 315;4 919;4 304;4 449;4 364;4 236;4 738;4 743;4 287;3 891;4 413;4 247;4 394;4 130;4 022;4 382;4 220;3 892;4 584;4 234;4 722;4 489;4 355;4 883;4 907;5 018;4 285;4 562;4 513;4 651;4 394;4 391;4 560;4 734;4 606;4 673
2092;4 521;5 026;5 083;4 466;4 479;4 295;4 631;4 485;4 580;5 025;5 212;4 993;5 041;5 000;5 015;5 166;5 306;5 099;5 082;4 935;5 128;5 068;5 051;4 991;4 320;4 627;4 457;4 608;4 487;4 535;4 387;4 928;4 376;4 508;4 430;4 315;4 768;4 772;4 361;4 001;4 474;4 324;4 457;4 218;4 121;4 447;4 300;4 002;4 629;4 313;4 753;4 544;4 422;4 896;4 916;5 015;4 359;4 609;4 565;4 688;4 457;4 456;4 607;4 762;4 646;4 708
2093;4 577;5 023;5 073;4 530;4 541;4 377;4 676;4 546;4 630;5 022;5 185;4 994;5 036;5 000;5 013;5 145;5 268;5 087;5 072;4 943;5 113;5 060;5 046;4 993;4 401;4 672;4 522;4 656;4 548;4 591;4 460;4 937;4 449;4 567;4 498;4 395;4 798;4 800;4 437;4 114;4 537;4 403;4 522;4 308;4 221;4 513;4 382;4 115;4 674;4 394;4 784;4 599;4 490;4 909;4 926;5 012;4 435;4 656;4 617;4 725;4 521;4 521;4 654;4 791;4 688;4 744
2094;4 635;5 019;5 063;4 595;4 604;4 460;4 722;4 608;4 681;5 018;5 157;4 995;5 031;5 000;5 011;5 124;5 229;5 074;5 061;4 951;5 097;5 052;5 040;4 994;4 483;4 718;4 588;4 704;4 610;4 647;4 534;4 946;4 524;4 627;4 566;4 476;4 827;4 829;4 514;4 230;4 600;4 483;4 587;4 401;4 324;4 580;4 465;4 231;4 719;4 475;4 814;4 654;4 560;4 921;4 935;5 009;4 511;4 704;4 670;4 764;4 586;4 587;4 703;4 820;4 730;4 780
2095;4 693;5 016;5 053;4 660;4 668;4 545;4 767;4 671;4 733;5 015;5 130;4 996;5 026;5 000;5 009;5 103;5 191;5 061;5 051;4 959;5 082;5 043;5 034;4 996;4 566;4 765;4 655;4 752;4 673;4 705;4 609;4 955;4 600;4 688;4 636;4 559;4 857;4 857;4 592;4 350;4 664;4 565;4 653;4 495;4 430;4 648;4 550;4 350;4 765;4 559;4 845;4 711;4 630;4 934;4 945;5 007;4 589;4 752;4 723;4 802;4 653;4 654;4 751;4 849;4 773;4 816
2096;4 752;5 013;5 042;4 727;4 733;4 633;4 813;4 735;4 785;5 012;5 103;4 997;5 021;5 000;5 007;5 082;5 152;5 049;5 041;4 967;5 066;5 035;5 027;4 997;4 650;4 812;4 723;4 801;4 737;4 762;4 685;4 964;4 677;4 749;4 706;4 644;4 886;4 886;4 671;4 473;4 729;4 649;4 720;4 591;4 538;4 716;4 637;4 472;4 811;4 644;4 876;4 767;4 701;4 947;4 956;5 004;4 669;4 801;4 777;4 841;4 720;4 722;4 800;4 878;4 817;4 852
2097;4 813;5 009;5 032;4 794;4 798;4 722;4 859;4 800;4 838;5 009;5 077;4 998;5 016;5 000;5 005;5 062;5 114;5 036;5 030;4 975;5 050;5 026;5 021;4 998;4 735;4 858;4 791;4 851;4 802;4 821;4 762;4 973;4 755;4 811;4 778;4 730;4 915;4 914;4 751;4 599;4 795;4 734;4 789;4 690;4 649;4 786;4 725;4 599;4 858;4 730;4 907;4 824;4 774;4 960;4 966;5 003;4 750;4 850;4 832;4 880;4 788;4 790;4 849;4 908;4 861;4 889
2098;4 874;5 006;5 022;4 861;4 864;4 812;4 906;4 865;4 891;5 006;5 051;4 999;5 010;5 000;5 003;5 041;5 076;5 024;5 020;4 983;5 033;5 018;5 014;4 999;4 822;4 905;4 859;4 900;4 867;4 879;4 840;4 982;4 835;4 873;4 851;4 818;4 944;4 943;4 833;4 729;4 862;4 821;4 858;4 791;4 763;4 856;4 815;4 729;4 905;4 819;4 938;4 882;4 848;4 973;4 977;5 002;4 832;4 900;4 888;4 920;4 858;4 859;4 899;4 939;4 907;4 926
2099;4 936;5 003;5 011;4 930;4 932;4 905;4 953;4 932;4 945;5 003;5 025;4 999;5 005;5 000;5 002;5 020;5 038;5 012;5 010;4 992;5 017;5 009;5 007;5 000;4 910;4 952;4 929;4 950;4 933;4 939;4 919;4 991;4 917;4 936;4 925;4 908;4 972;4 971;4 916;4 863;4 931;4 910;4 928;4 894;4 880;4 928;4 907;4 862;4 952;4 908;4 969;4 941;4 923;4 987;4 988;5 001;4 915;4 950;4 944;4 960;4 928;4 929;4 949;4 969;4 953;4 963
2100;5 000;5 000;5 000;5 000;5 000;5 000;5 000;4 999;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;4 999;5 000;5 000;5 000;5 000;4 999;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;4 999;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;4 999;5 000;5 000;5 000;4 999;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025 round;1 410;3 590;4 590;1 250;1 370;290;1 950;1 830;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
